# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.012756	6.919282511	None	0.003786655669	0.296852906	1.170241556e-18	0.703147094	0.01293392592	0.03063622503	0.6625160292	4.203856996e-24
1	0.146336	None	None	9.866413324e-06	6.742300817e-05	0	0.999932577	1.246384087e-05	0.1848478859	0.6621476783	5.543769121e-25
2	0.017064	12.55555556	None	0.004921623786	0.2884214595	0	0.7115785405	0.01260215676	0.0310913908	0.604185768	1.20844534e-24
3	0.16548	None	None	4.220323653e-06	2.550352703e-05	0	0.9999744965	5.630650211e-06	0.2207736444	0.6033472197	1.016562158e-23
4	0.022524	None	None	0.004309272964	0.1913191691	5.846268611e-19	0.8086808309	0.008644629935	0.03653970772	0.6625160291	3.505745784e-24
5	0.191952	None	None	1.053000513e-07	5.48574911e-07	-8.908381807e-24	0.9999994514	1.431181558e-07	0.2608906718	0.6621442665	2.910409992e-25
6	0.034232	7.04137931	None	0.004608137337	0.1346149024	3.087502662e-19	0.8653850976	0.007220105511	0.04641515615	0.6030519898	4.095952225e-25
7	0.229844	None	None	1.696730516e-08	7.382096188e-08	1.176910469e-24	0.9999999262	2.330961762e-08	0.315758782	0.6023005068	9.664859003e-24
8	0.014416	None	None	0.004350082249	0.3017537631	-5.861655269e-19	0.6982462369	0.01290927491	0.02987155002	0.6605366665	8.484983887e-25
9	0.15556	None	None	6.601065998e-06	4.243421187e-05	2.857548023e-22	0.9999575658	8.545762862e-06	0.2013799681	0.6594836097	9.28256866e-26
10	0.018632	16.70588235	None	0.005061547987	0.2716588658	-6.378307922e-19	0.7283411342	0.01226732646	0.03288977315	0.5703779893	2.734412546e-25
11	0.183508	None	None	2.880441173e-06	1.569654279e-05	0	0.9999843035	3.706683342e-06	0.2361427742	0.5674351915	1.218390045e-23
12	0.026588	None	None	0.004276714991	0.1608513236	0	0.8391486764	0.007833085233	0.04086458824	0.6605177226	2.361019739e-25
13	0.215544	None	None	3.064755182e-08	1.421869865e-07	2.232445496e-24	0.9999998578	4.048172014e-08	0.2847075939	0.6594886117	1.650502048e-26
14	0.04254	None	None	0.004450192914	0.1046119632	-3.190587039e-19	0.8953880368	0.00626342911	0.05360954257	0.5686747368	6.770592199e-26
15	0.267276	None	None	3.962039066e-09	1.482377417e-08	1.522403988e-24	0.9999999852	5.128494033e-09	0.3459641217	0.5666851115	1.900103968e-23
16	0.07118	None	None	0.0005888651886	0.008272902341	-3.648233466e-20	0.9917270977	0.0007762415972	0.09305317464	0.6625103089	1.002297785e-24
17	0.1982	None	None	3.429963599e-07	1.730556811e-06	0	0.9999982694	4.046820795e-07	0.2338446077	0.6621018303	1.962324503e-24
18	0.103216	None	None	0.0002553057823	0.002473509749	0	0.9975264903	0.0003297010825	0.132963116	0.6017403841	2.818505953e-24
19	0.229208	None	None	8.591609818e-08	3.748390029e-07	4.715283871e-24	0.9999996252	1.082425804e-07	0.288770747	0.6005900492	3.358203291e-22
20	0.131928	None	None	1.092701716e-06	8.282561065e-06	0	0.9999917174	1.53368345e-06	0.1851686616	0.6625103242	4.068367071e-25
21	0.268264	None	None	2.844688454e-09	1.060406336e-08	1.809590016e-24	0.9999999894	2.935401415e-09	0.2768185297	0.6620983376	1.582789307e-24
22	0.224852	None	None	1.784632058e-08	7.936918762e-08	2.355921483e-24	0.9999999206	2.398153635e-08	0.3021516994	0.6013595516	8.025156373e-24
23	0.315948	None	None	2.44254917e-10	7.730858146e-10	1.889608314e-24	0.9999999992	2.613912959e-10	0.338114279	0.5996682052	1.513236909e-21
24	0.083608	None	None	0.0003870219737	0.004629006479	0	0.9953709935	0.0005127704584	0.1102605587	0.6603012157	5.306932905e-26
25	0.210436	None	None	1.764886762e-07	8.38681006e-07	0	0.9999991613	2.098148223e-07	0.2501721696	0.658687642	1.18627206e-24
26	0.122824	None	None	0.0001502384365	0.001223200974	0	0.998776799	0.0001948804946	0.1591252138	0.5674801548	9.414214793e-24
27	0.250792	None	None	4.756698994e-08	1.896670944e-07	0	0.9999998103	5.640048365e-08	0.2973656227	0.5642655846	2.289114325e-21
28	0.17814	None	None	9.987562443e-08	5.606580467e-07	8.92317392e-24	0.9999994393	1.395492476e-07	0.2489024643	0.6603073716	6.865556631e-27
29	0.297112	None	None	4.837380586e-10	1.628133696e-09	1.710663558e-24	0.9999999984	5.334787551e-10	0.3276626455	0.6585530352	1.080103951e-24
30	0.287444	None	None	1.94972223e-09	6.782963742e-09	2.133293008e-24	0.9999999932	2.498654149e-09	0.3683720353	0.5657595215	2.398835701e-22
31	0.358732	None	None	9.374585986e-11	2.613256132e-10	1.915726794e-24	0.9999999997	9.534193889e-11	0.3648396932	0.5624251769	3.902386505e-20
32	0.012848	5.153078203	None	0.003861806392	0.3005764626	-5.852141163e-19	0.6994235374	0.01299487444	0.03023829933	0.6623526483	4.051150044e-24
33	0.14544	None	None	9.247049419e-06	6.357982274e-05	0	0.9999364202	1.185092737e-05	0.1863826191	0.6617130907	5.880240043e-25
34	0.017008	10.05210918	None	0.004841777211	0.2846764588	0	0.7153235412	0.01252525193	0.03147294864	0.6020952397	1.263877029e-24
35	0.168712	None	None	4.666875708e-06	2.766178877e-05	3.017670663e-22	0.9999723382	5.840545615e-06	0.2111354441	0.6006300436	1.21280106e-23
36	0.022368	51.26415094	None	0.004196072316	0.1875926465	0	0.8124073535	0.008662181676	0.03751330462	0.6623523849	3.301788116e-24
37	0.193496	None	None	1.105805784e-07	5.714876709e-07	8.911868576e-24	0.9999994285	1.489121407e-07	0.2605691492	0.6617107602	3.16706674e-25
38	0.034792	None	None	0.004632126047	0.1331376767	3.092277321e-19	0.8668623233	0.00717048144	0.04668716141	0.60141144	4.538819931e-25
39	0.232884	None	None	1.642018382e-08	7.050799463e-08	2.359463472e-24	0.9999999295	2.19742609e-08	0.3116562958	0.5997764425	1.116898971e-23
40	0.014388	68.59183673	None	0.004272586697	0.2969548719	-1.759596517e-18	0.7030451281	0.01279200085	0.03028525451	0.659820016	6.647297995e-25
41	0.155376	None	None	6.330686189e-06	4.074429892e-05	0	0.9999592557	8.31377461e-06	0.2040392421	0.6592372501	9.14231315e-26
42	0.019136	11.84675325	None	0.005174904043	0.2704276778	6.394221023e-19	0.7295723222	0.01219739846	0.03290670686	0.5678070299	2.825106602e-25
43	0.182656	None	None	2.738828467e-06	1.499446209e-05	-1.562980512e-22	0.9999850055	3.490786195e-06	0.2328015392	0.5640382947	1.343202474e-23
44	0.027088	None	None	0.004488487047	0.1657002011	-2.930041753e-19	0.8342997989	0.008005728465	0.04030880834	0.6597646898	1.667618748e-25
45	0.216364	None	None	3.035881822e-08	1.403136299e-07	0	0.9999998597	4.137563509e-08	0.2948796144	0.6591368012	1.877946791e-26
46	0.043512	88.52941176	None	0.005004080027	0.1150045971	0	0.8849954029	0.006443115926	0.04958173952	0.5659392774	6.998950993e-26
47	0.267944	None	None	3.808258156e-09	1.421288835e-08	1.529786128e-24	0.9999999858	4.908925013e-09	0.3453854448	0.561740175	2.278360178e-23
48	0.072016	None	None	0.0005809755847	0.008067312607	-3.648808115e-20	0.9919326874	0.0007569751757	0.09307540899	0.6623315083	9.16255456e-25
49	0.19832	None	None	3.419201841e-07	1.724083219e-06	0	0.9999982759	4.154097029e-07	0.2409448579	0.6616535191	2.169923575e-24
50	0.103688	36.38686131	None	0.0002352172114	0.002268509484	1.932343876e-20	0.9977314905	0.0003188056907	0.1402165074	0.6001327126	3.650742795e-24
51	0.229092	None	None	8.78553484e-08	3.834937422e-07	4.721334258e-24	0.9999996165	1.061084567e-07	0.2766887822	0.5992394928	4.348298633e-22
52	0.133072	None	None	1.009899788e-06	7.589123092e-06	7.1255045e-23	0.9999924109	1.37782537e-06	0.181551267	0.6623312795	3.675008661e-25
53	0.268404	49.51336898	None	2.708335466e-09	1.009051827e-08	1.810322667e-24	0.9999999899	2.815894662e-09	0.2790634265	0.6616499354	1.657538564e-24
54	0.227348	None	None	1.623497851e-08	7.141025435e-08	4.720712125e-24	0.9999999286	2.237089957e-08	0.3132729169	0.5993781968	9.63351878e-24
55	0.315988	None	None	2.367697652e-10	7.492998632e-10	1.855446268e-24	0.9999999993	2.594506545e-10	0.3462574808	0.5981310216	1.796863564e-21
56	0.085036	None	None	0.0003838462524	0.004513926483	3.658903028e-20	0.9954860735	0.0005033444802	0.1110058886	0.6592177805	4.978521584e-26
57	0.210204	None	None	1.765436825e-07	8.398683303e-07	0	0.9999991601	2.103023425e-07	0.2503989718	0.6580711995	1.322706069e-24
58	0.123808	None	None	0.0001537994619	0.001242241712	0	0.9987577583	0.000196277407	0.1578063119	0.5649673343	1.12212404e-23
59	0.252852	None	None	4.646629696e-08	1.837687539e-07	2.448386854e-24	0.9999998162	5.457617931e-08	0.2969828518	0.5614364194	2.602044375e-21
60	0.181088	None	None	9.099508774e-08	5.024909864e-07	0	0.9999994975	1.291572525e-07	0.2570338411	0.6592881554	6.969405581e-27
61	0.298288	1565.173913	None	4.859143046e-10	1.629010569e-09	1.763803559e-24	0.9999999984	5.196936363e-10	0.3190240939	0.6580689948	1.338699986e-24
62	0.289332	None	None	1.786047453e-09	6.173003514e-09	1.908594092e-24	0.9999999938	2.21812443e-09	0.359326596	0.5636846989	3.317634857e-22
63	0.359936	None	None	8.522616111e-11	2.367814309e-10	1.920805365e-24	0.9999999998	8.68032669e-11	0.3665973846	0.5597259273	4.631692401e-20
64	0.141844	None	None	8.536373598e-07	6.018142183e-06	-7.124684558e-23	0.9999939819	1.369424447e-06	0.227547998	0.6624588077	2.975521651e-26
65	0.237524	None	None	4.3307111e-08	1.823273059e-07	-4.454214625e-24	0.9999998177	4.95381278e-08	0.2716988513	0.6621383452	3.656319964e-26
66	0.173248	None	None	2.221946286e-07	1.282523484e-06	0	0.9999987175	3.666270271e-07	0.2858634254	0.6031920553	2.235085271e-26
67	0.237668	None	None	1.036794127e-08	4.362363158e-08	1.766296385e-24	0.9999999564	1.326443907e-08	0.3040654271	0.6017444404	1.053892052e-23
68	0.20438	None	None	2.38630171e-11	1.167580835e-10	1.772038668e-24	0.9999999999	3.965270339e-11	0.3396143922	0.6624588113	3.026725328e-27
69	0.310952	88.90498812	None	3.882268554e-11	1.248510559e-10	1.770382814e-24	0.9999999999	3.811872881e-11	0.3053145296	0.6621342703	1.086923804e-26
70	0.267136	None	None	5.600179409e-13	2.096377654e-12	1.857648568e-24	1	9.240937272e-13	0.4408316622	0.6021500153	2.548054527e-27
71	0.32592	None	None	1.52720011e-12	4.685812808e-12	1.859655741e-24	1	1.819383372e-12	0.3882855691	0.6006849144	1.629770819e-23
72	0.16816	None	None	1.895017225e-07	1.126913193e-06	-1.784192014e-23	0.9999988731	3.090620451e-07	0.2742551059	0.6605819605	1.852440479e-29
73	0.238852	None	None	1.060869741e-08	4.441535933e-08	2.232712429e-24	0.9999999556	1.385725452e-08	0.3119923811	0.6593564216	5.129851248e-27
74	0.207608	None	None	6.299878078e-08	3.034506415e-07	9.721750482e-24	0.9999996965	9.568024543e-08	0.3153073459	0.5689644818	3.304191066e-27
75	0.263448	None	None	4.042468616e-09	1.5344465e-08	1.827172264e-24	0.9999999847	5.35608348e-09	0.3490563866	0.5665239377	1.542964586e-23
76	0.264628	None	None	5.177561254e-14	1.956543243e-13	1.775823077e-24	1	9.236015639e-14	0.4721109844	0.6606587155	2.541586995e-32
77	0.332072	None	None	6.466870397e-13	1.947430195e-12	1.777510686e-24	1	8.13889499e-13	0.417994711	0.6593643013	5.324075942e-28
78	0.332196	None	None	8.226868702e-15	2.476510464e-14	1.911361159e-24	1	1.267220741e-14	0.520029585	0.5664521144	7.117895913e-28
79	0.367684	None	None	1.069905044e-13	2.909849337e-13	1.912268199e-24	1	1.362926028e-13	0.4685307439	0.5658567795	5.839196812e-23
80	0.197104	None	None	5.30911087e-08	2.693558157e-07	4.45296958e-24	0.9999997306	7.296265114e-08	0.2708782478	0.6624481345	4.654163657e-26
81	0.285508	None	None	1.024482942e-08	3.588281035e-08	1.670426484e-24	0.9999999641	1.023621171e-08	0.2852678333	0.6620746609	6.853139341e-25
82	0.237108	None	None	1.3451771e-08	5.673267456e-08	3.537390398e-24	0.9999999433	1.852933167e-08	0.3266077304	0.6003137215	8.941762937e-24
83	0.292248	None	None	1.727510111e-09	5.911110123e-09	1.696198172e-24	0.9999999941	2.00121591e-09	0.3385516477	0.5995691937	1.219641549e-21
84	0.2871	None	None	4.620278724e-11	1.609292485e-10	1.772055732e-24	0.9999999998	5.417542096e-11	0.3366406752	0.6624481392	1.772899024e-26
85	0.399044	6.068491431	None	6.460141979e-08	1.618904677e-07	2.227243989e-24	0.9999998381	2.658589502e-08	0.1642214745	0.6620703482	2.365043112e-25
86	0.343292	None	None	8.718202367e-12	2.53958798e-11	1.860676366e-24	1	9.670713814e-12	0.3808070758	0.5997400449	7.985211621e-23
87	0.401952	15.60234012	None	2.324790781e-09	5.783752242e-09	1.844820168e-24	0.9999999942	1.465582922e-09	0.2533965318	0.5989262296	2.741402131e-21
88	0.223736	None	None	1.448147934e-08	6.472574525e-08	2.231433443e-24	0.9999999353	2.018368174e-08	0.3118338733	0.6599900441	2.06796198e-27
89	0.286248	None	None	3.45230381e-09	1.206053426e-08	1.815452544e-24	0.9999999879	3.779432185e-09	0.3133718792	0.6585198804	9.370048757e-25
