# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.46552	None	7.708972369	2.980491248e-24	1.666920601e-24	2.20450637e-24	1	6.828108252e-17	0.5320769547	0.4023259138	1.386679715e-09
1	0.496164	None	21.16960874	3.9910305e-13	8.043772824e-13	1.676816038e-23	1	3.730222e-13	0.4637561806	0.4056361854	1.944435056e-11
2	0.482892	None	12.25968436	3.010741223e-24	1.715468861e-24	2.182355033e-24	1	2.173038389e-16	0.5256422237	0.4131879797	2.295587258e-11
3	0.496172	None	None	8.344637487e-13	1.681803384e-12	6.395561627e-24	1	7.125284794e-13	0.4235448087	0.4136235127	2.70974649e-12
4	0.482864	None	16.26501767	9.586181502e-15	1.985275667e-14	4.012058325e-24	1	9.677672288e-15	0.492121209	0.4029047688	9.755040375e-11
5	0.486552	None	165.5426573	3.184358145e-12	6.544743716e-12	6.305017582e-23	1	2.650187745e-12	0.4049546505	0.4059711617	9.984000005e-12
6	0.489804	None	32.90145577	4.438410846e-14	9.061605961e-14	2.520866178e-24	1	4.258128063e-14	0.4704747076	0.4131839859	4.038121934e-12
7	0.4859	None	33.7446084	3.198978195e-12	6.583614314e-12	1.715275815e-23	1	2.635914466e-12	0.4004052218	0.4187256279	2.472537403e-12
8	0.480344	None	None	2.130973019e-14	4.436347741e-14	2.161889545e-24	1	2.012604785e-14	0.450460956	0.4329071759	4.622270573e-13
9	0.482988	None	None	1.257227763e-12	2.603020702e-12	3.429520877e-24	1	1.085441732e-12	0.4169594303	0.4329295059	5.439693657e-13
10	0.481464	None	41.35046568	3.033187653e-14	6.299926169e-14	2.196280793e-24	1	2.67061021e-14	0.4229470612	0.4215024827	5.288080011e-13
11	0.484016	None	34.15535098	1.286070798e-12	2.657083232e-12	3.680658858e-24	1	1.08193618e-12	0.4071386633	0.4287948184	6.311846182e-13
12	0.471332	None	None	1.209217363e-12	2.565532074e-12	3.358336474e-24	1	1.015508603e-12	0.3958757847	0.4318361853	5.199001367e-13
13	0.477336	299.9033943	51.61406518	2.772681173e-12	5.808657158e-12	5.167668744e-24	1	2.338305632e-12	0.4025249944	0.4339208176	5.740064065e-13
14	0.476932	185.6871961	167.5726141	1.227221922e-12	2.573159113e-12	3.535248562e-24	1	1.067659114e-12	0.4148948485	0.4230066039	5.818815343e-13
15	0.483916	None	34.44319167	2.767961841e-12	5.719922136e-12	5.525329834e-24	1	2.337746326e-12	0.4086918571	0.4174872705	6.359157333e-13
16	0.4914	None	25.48725702	1.020688588e-14	2.077103353e-14	3.510058402e-24	1	1.073215114e-14	0.5131252145	0.4057007389	6.783293308e-11
17	0.493476	None	71.64539877	9.986286494e-13	2.023662041e-12	2.209106259e-23	1	8.970808713e-13	0.4432855811	0.4062460351	1.055903125e-11
18	0.500436	None	51.57487707	4.36077282e-14	8.713947077e-14	2.429035707e-24	1	4.201870798e-14	0.4841488543	0.4162798367	3.146394482e-12
19	0.489768	81.78615917	359.9693252	1.387183087e-12	2.832326912e-12	7.253066755e-24	1	1.168872596e-12	0.4126793399	0.4133950604	1.935837011e-12
20	0.486596	None	59.10526316	8.950851271e-13	1.839483118e-12	4.540293362e-23	1	8.201241277e-13	0.4459039405	0.4061649983	2.522579431e-11
21	0.484676	42.01912667	75.84693878	1.693482817e-12	3.49405132e-12	2.917016208e-23	1	1.417480879e-12	0.4056988945	0.406918468	8.297193582e-12
22	0.48902	None	45.09024857	1.810071244e-12	3.701425798e-12	8.635015268e-24	1	1.534335343e-12	0.4145235658	0.4113999614	1.880348577e-12
23	0.486788	None	364.6184615	9.549395131e-13	1.961715394e-12	5.281698468e-24	1	8.082667839e-13	0.4120079623	0.4130349513	1.70751189e-12
24	0.48324	1838.714286	51.71777003	3.405157545e-13	7.046514247e-13	2.432665729e-24	1	2.83977131e-13	0.4027140159	0.4334236852	4.538888853e-13
25	0.4848	110.2272727	None	1.384615233e-12	2.856054523e-12	4.024819784e-24	1	1.198098122e-12	0.4195132405	0.4336869937	7.262059723e-13
26	0.483692	165.2393162	122.037037	4.249759496e-13	8.786085972e-13	2.699195192e-24	1	3.754846083e-13	0.4276073245	0.425474476	6.736579153e-13
27	0.488884	None	55.42997658	1.23725317e-12	2.530770429e-12	4.048565567e-24	1	1.044960016e-12	0.4128947844	0.4259322935	8.175160801e-13
28	0.476992	None	86.80043073	2.348213327e-12	4.922961657e-12	4.944097013e-24	1	2.047345194e-12	0.4158576483	0.4340904427	6.274201989e-13
29	0.485044	401.8247423	None	9.905248766e-13	2.042134067e-12	3.426072701e-24	1	8.61205705e-13	0.4216613354	0.4335293595	6.924807587e-13
30	0.486	None	None	1.601714805e-12	3.295709475e-12	4.242553227e-24	1	1.364618446e-12	0.4140796245	0.4239748815	6.896769426e-13
31	0.497268	None	None	6.9898946e-13	1.405659443e-12	3.542679123e-24	1	5.898933185e-13	0.419554305	0.4260598799	1.078601209e-12
32	0.496172	None	38.07662083	1.624674046e-14	3.274417028e-14	2.27145279e-24	1	1.446946171e-14	0.4475588723	0.4139885959	2.996970014e-12
33	0.494508	None	132.3053348	1.277917351e-12	2.584219773e-12	7.353407997e-24	1	1.028502482e-12	0.3979965717	0.4179680605	2.176691378e-12
34	0.493428	162.8604651	30.45938887	3.022683135e-14	6.1258849e-14	2.284460749e-24	1	2.644791499e-14	0.4349633241	0.4202656267	2.065733531e-12
35	0.4909	435.6470588	None	1.415565061e-12	2.883611857e-12	6.285171748e-24	1	1.196585395e-12	0.4148881301	0.4177249359	1.547916747e-12
36	0.492416	None	37.20972355	6.971111535e-13	1.415695578e-12	5.49389862e-24	1	6.025499765e-13	0.425677008	0.4175116402	2.545404668e-12
37	0.487636	None	199.9269949	3.44762823e-12	7.070085535e-12	1.776118534e-23	1	2.793257185e-12	0.3950901465	0.4160319278	2.389095562e-12
38	0.488276	None	193.1576355	1.190163872e-12	2.437481819e-12	5.840306348e-24	1	9.979626311e-13	0.4093849837	0.4195298198	1.637440575e-12
39	0.485784	None	None	3.110592118e-12	6.403241189e-12	1.115708567e-23	1	2.545020728e-12	0.3974667183	0.4210321102	1.52876049e-12
40	0.483244	None	125.5173502	7.020929811e-14	1.452874699e-13	2.275099096e-24	1	6.12942819e-14	0.4218141523	0.4219449806	8.271944656e-13
41	0.486476	None	None	1.500686488e-12	3.084810942e-12	5.063757783e-24	1	1.259739517e-12	0.4084143606	0.4221521879	1.02443214e-12
42	0.484644	None	44.23731951	7.910174265e-14	1.632161806e-13	2.336729144e-24	1	6.9601608e-14	0.4271758209	0.4118635163	1.003479182e-12
43	0.488792	33.64716007	312.2997347	1.287685641e-12	2.634424543e-12	5.250634377e-24	1	1.117915065e-12	0.4242947646	0.4111721719	1.254998458e-12
44	0.479224	202.6678445	None	2.235682198e-12	4.665213342e-12	6.369161459e-24	1	1.93189077e-12	0.4140835416	0.4153447728	9.731015285e-13
45	0.486072	71.8458693	61.40477426	2.351927291e-12	4.838639731e-12	7.11770999e-24	1	2.062594204e-12	0.4263170012	0.4253189518	1.120454262e-12
46	0.486188	None	None	2.19620134e-12	4.51718541e-12	7.567114825e-24	1	1.933956171e-12	0.428144593	0.4136621624	1.289418761e-12
47	0.494928	None	50.84454148	1.846149065e-12	3.730136637e-12	8.459920606e-24	1	1.559801787e-12	0.4181190816	0.4162042036	1.826066818e-12
48	0.498488	None	None	3.160497038e-13	6.34016674e-13	3.418738357e-24	1	2.684103127e-13	0.4230643984	0.4128855046	2.106397224e-12
49	0.491972	None	247.3050847	1.627344018e-12	3.307798041e-12	8.474095955e-24	1	1.365002258e-12	0.4127005984	0.4172461438	2.066610991e-12
50	0.494032	1290.217391	253.2597403	4.702711988e-13	9.519043276e-13	3.384173515e-24	1	3.996108887e-13	0.419874432	0.425985367	1.410288376e-12
51	0.489508	149.2531646	None	1.287270095e-12	2.629722282e-12	5.31635324e-24	1	1.110727246e-12	0.422351486	0.4232753107	1.308680494e-12
52	0.489504	242.2946058	57.6310632	2.700831052e-12	5.517485153e-12	1.233832722e-23	1	2.191477934e-12	0.3972063703	0.4149418608	1.993677388e-12
53	0.491652	57.74001947	71.85714286	1.545944536e-12	3.144387771e-12	8.106535643e-24	1	1.25178142e-12	0.3981339369	0.419416351	2.052722865e-12
54	0.487444	None	None	1.719699561e-12	3.527994111e-12	6.659868303e-24	1	1.439916421e-12	0.408089462	0.4213171763	1.387324736e-12
