# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.039232	8.841359773	28.83043922	0.004396764503	0.1120708733	6.454046003e-19	0.8879291267	0.006044072418	0.0478867326	0.557037435	1.015321878e-18
1	0.481456	2.105231266	10.3420026	0.1214966233	0.2523524959	9.479743371e-12	0.7476475041	0.0001297691343	0.0003844684106	0.5157549939	4.446109861e-11
2	0.173108	1.492828024	10.91267606	0.1384775352	0.7999487826	1.377741238e-09	0.200051216	0.01125082491	0.002813605487	0.3594812468	1.76928595e-09
3	0.466356	2.453931286	8.396742849	0.007348392874	0.01575704467	5.497209631e-10	0.9842429548	4.88918717e-05	0.003053942803	0.3557884237	3.571051409e-08
4	0.177812	2.118759567	5.635365104	0.134011318	0.7536685825	3.188768199e-12	0.2463314175	0.006631987952	0.002167619865	0.5435526693	5.125259353e-12
5	0.543936	1.924427794	10.61954198	0.5439276154	0.9999845849	1.762732415e-10	1.541491941e-05	0.001933702152	2.9690604e-08	0.5038600596	2.065368316e-10
6	0.371152	1.466946189	4.434945598	0.371139111	0.999963484	6.63944037e-07	3.585205939e-05	0.01374788109	4.950481475e-08	0.3516019901	6.76855603e-07
7	0.551624	1.973030898	8.286615957	0.5515719672	0.9999055859	4.830565471e-08	9.436577084e-05	0.0015438746	1.134407459e-07	0.3490459931	4.912441429e-08
8	0.039252	8.746268657	28.52299141	0.004397507052	0.1120326876	3.259827778e-19	0.8879673124	0.006041092833	0.04788149856	0.5468063464	1.553741754e-18
9	0.47502	2.0768239	11.00726744	0.08125187424	0.1710493752	1.446029642e-11	0.8289506248	0.0001132625986	0.000548900527	0.5058650128	9.922078447e-11
10	0.178844	1.497811776	11.79553903	0.1464371875	0.8187984198	2.892627375e-09	0.1812015773	0.01137748512	0.00251785576	0.3527476719	3.605387977e-09
