# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.698208	5.283635218	None	1.537999952e-09	2.20278191e-09	2.016861124e-24	0.9999999978	3.762397021e-10	0.170801967	0.5086164217	5.817114241e-19
1	0.698296	5.309348191	None	1.271173968e-09	1.82039417e-09	2.017994968e-24	0.9999999982	3.135658051e-10	0.172251495	0.5080686611	8.019141314e-19
2	0.697552	5.392409135	None	1.230886227e-09	1.764579883e-09	1.538819287e-23	0.9999999982	3.153613821e-10	0.1787176184	0.3622373813	7.665601511e-15
3	0.69764	5.454654909	None	1.020163904e-09	1.46230707e-09	1.569876655e-23	0.9999999985	2.581458249e-10	0.1765333384	0.3620841147	9.462318923e-15
4	0.699828	5.237886285	None	4.076339982e-09	5.824774062e-09	1.980044311e-24	0.9999999942	9.090105578e-10	0.1560593819	0.506882947	1.269275207e-18
5	0.699908	5.245986971	None	3.235050641e-09	4.622108393e-09	1.981173989e-24	0.9999999954	7.293605561e-10	0.1577982398	0.5063278888	1.780371637e-18
6	0.699084	5.405126723	None	2.520729604e-09	3.605760687e-09	7.759602881e-23	0.9999999964	5.884312613e-10	0.1631919395	0.3591873057	2.146010687e-14
7	0.699236	5.464681238	None	1.940880124e-09	2.775715387e-09	7.682909367e-23	0.9999999972	4.472362715e-10	0.1611247576	0.3592612818	2.755685124e-14
8	0.697948	5.287499211	None	1.33799361e-09	1.917039105e-09	2.039774389e-24	0.9999999981	3.333869567e-10	0.1739073002	0.4976558988	2.024256383e-18
9	0.697984	5.313820004	None	1.124166883e-09	1.610591193e-09	2.010270035e-24	0.9999999984	2.811045071e-10	0.174534962	0.4971312066	2.767029034e-18
10	0.697296	5.40063183	None	1.047996319e-09	1.502943254e-09	3.908261496e-23	0.9999999985	2.74737848e-10	0.1827999887	0.3579002813	2.510888256e-14
11	0.697316	5.507694331	None	8.73111499e-10	1.252103062e-09	3.971938238e-23	0.9999999987	2.263951478e-10	0.1808120701	0.358022396	3.067132569e-14
12	0.699512	5.311540648	None	3.343125309e-09	4.779225102e-09	2.043179635e-24	0.9999999952	7.59517112e-10	0.15892051	0.4960463155	5.162184273e-18
13	0.699572	5.320698602	None	2.686485415e-09	3.840184306e-09	1.96251399e-24	0.9999999962	6.147151795e-10	0.1600744492	0.4955247023	7.229713375e-18
14	0.698952	5.294021397	None	2.028061934e-09	2.901575408e-09	2.217880927e-22	0.9999999971	4.841550865e-10	0.166859333	0.3543345708	7.730549395e-14
15	0.69904	5.421866942	None	1.614320403e-09	2.309339098e-09	2.237497734e-22	0.9999999977	3.809658135e-10	0.1649675117	0.3545980704	9.804436025e-14
16	0.702192	4.831412352	None	3.337202599e-09	4.752550013e-09	8.595172669e-23	0.9999999952	5.560774493e-10	0.117006113	0.4802630005	2.025328127e-14
17	0.702528	4.775845958	None	4.381851906e-09	6.237263007e-09	1.346937677e-22	0.9999999938	6.930989492e-10	0.1111222834	0.4798812259	2.440453045e-14
18	0.702708	4.95480226	None	1.768917328e-09	2.517286452e-09	9.295361152e-21	0.9999999975	3.174512955e-10	0.1261085712	0.3555934301	3.778084033e-12
19	0.703004	4.912686154	None	2.322847026e-09	3.30417327e-09	1.393902576e-20	0.9999999967	3.933674891e-10	0.1190517347	0.3555254185	4.316323917e-12
20	0.70854	4.652330433	None	6.565764588e-08	9.266611042e-08	3.491981814e-21	0.9999999073	7.349950492e-09	0.07931648084	0.4782512041	4.316348973e-14
21	0.709032	4.720991955	None	9.022147869e-08	1.272459899e-07	5.690270386e-21	0.9999998728	9.650029447e-09	0.0758375843	0.4778863363	5.121448872e-14
22	0.709372	4.84125273	None	3.530769414e-08	4.977317139e-08	3.866167567e-19	0.9999999502	4.294171499e-09	0.08627482156	0.353437118	7.932541929e-12
23	0.709852	4.801646391	None	5.428723048e-08	7.647682964e-08	6.707990649e-19	0.9999999235	6.358111234e-09	0.08313774164	0.3535530478	8.9586083e-12
24	0.701888	4.781867757	None	2.437890436e-09	3.473332548e-09	1.384125321e-22	0.9999999965	4.436010525e-10	0.1277162921	0.4694569045	4.462961829e-14
25	0.702256	4.71618104	None	3.109919486e-09	4.428469798e-09	2.086382786e-22	0.9999999956	5.44142117e-10	0.1228736081	0.4690276751	5.303762326e-14
26	0.702088	4.934287726	None	1.208830204e-09	1.721764513e-09	1.379861956e-20	0.9999999983	2.405342985e-10	0.1397021817	0.3507356189	8.161482566e-12
27	0.702344	4.93735703	None	1.590516531e-09	2.264583354e-09	2.046264787e-20	0.9999999977	2.996571465e-10	0.1323233198	0.3505590113	9.200861225e-12
