# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.164112	7.432432432	None	0.0004791546479	0.002919680754	-9.639050691e-21	0.9970803192	0.000268618935	0.09173422579	0.6025988955	5.772194589e-21
1	0.167092	7.843786521	None	0.0003855411854	0.002307358733	9.639170297e-21	0.9976926413	0.0002191655951	0.09476632233	0.602575204	6.584784187e-21
2	0.1668	7.502705729	None	0.0004781318013	0.00286649761	0	0.9971335024	0.0002625016314	0.09131323542	0.5740003726	2.35538985e-20
3	0.169704	7.786585366	None	0.0003800563038	0.002239524724	0	0.9977604753	0.0002123406893	0.09460272742	0.5738135377	2.721888594e-20
4	0.193248	6.274936574	None	3.335682878e-05	0.0001726115084	0	0.9998273885	1.888365409e-05	0.109380856	0.6020531775	1.336223332e-20
5	0.199052	6.275754422	None	2.289067267e-05	0.0001149984561	0	0.9998850015	1.325686985e-05	0.1152654199	0.60203114	1.648258541e-20
6	0.204892	6.263264275	None	2.597216818e-05	0.0001267602843	-1.239991868e-21	0.9998732397	1.435147236e-05	0.1132030686	0.5726020687	8.451482536e-20
7	0.2112	6.517946098	None	1.579252716e-05	7.477522328e-05	-6.201056176e-22	0.9999252248	9.152700217e-06	0.1223936943	0.5724188773	1.090524741e-19
8	0.165464	7.518741759	None	0.0004754948058	0.002873705494	0	0.9971262945	0.0002649000079	0.09191573869	0.6000871773	7.095064109e-21
9	0.168456	7.941682975	None	0.0003816877028	0.002265800582	9.662157145e-21	0.9977341994	0.0002157794136	0.09501740895	0.6000629501	8.050579537e-21
10	0.16824	7.568232662	None	0.0004769094772	0.00283469732	-9.931948479e-21	0.9971653027	0.0002591768004	0.09117097292	0.571408157	3.007498256e-20
11	0.171144	7.930974813	None	0.0003784628062	0.002211370578	9.933751541e-21	0.9977886294	0.0002094179342	0.0944910978	0.5712110267	3.464096395e-20
12	0.196816	6.608065184	None	2.91256487e-05	0.0001479841512	6.041434454e-22	0.9998520158	1.702805871e-05	0.1150497448	0.5995695154	1.956374949e-20
13	0.202664	6.469635094	None	2.03750236e-05	0.0001005359788	6.041558045e-22	0.999899464	1.210174084e-05	0.120360137	0.5995469224	2.44013145e-20
14	0.2089	6.679461812	None	2.271272816e-05	0.0001087253622	6.216002079e-22	0.9998912746	1.300854825e-05	0.1196329323	0.5699443178	1.333596357e-19
15	0.215232	7.13073866	None	1.34843502e-05	6.265030385e-05	-3.108549626e-22	0.9999373497	8.110924327e-06	0.1294553366	0.5697620103	1.78429785e-19
