# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.01528	4.221843003	2754.142857	0.004559699181	0.2984096322	0	0.7015903678	0.01287897014	0.0302797243	0.6539232336	2.082248598e-23
1	0.17232	9.29443447	26.6162392	5.236677409e-05	0.0003038926073	-2.310557446e-21	0.9996961074	4.176327823e-05	0.1373859899	0.6477512367	7.100158747e-20
2	0.018796	80.41818182	None	0.005469982362	0.2910184274	6.370491474e-19	0.7089815726	0.01258595124	0.03066200165	0.5717037964	2.061949041e-20
3	0.180888	15.93023256	20.96065574	4.098857513e-05	0.0002265964306	1.242453015e-21	0.9997734036	3.30191437e-05	0.1456848265	0.5705664113	8.768208771e-18
4	0.029936	None	1415.658385	0.005299449308	0.1770259657	2.946552255e-19	0.8229740343	0.008291750965	0.03854742844	0.6536315478	3.281072166e-23
5	0.231584	10.19781421	15.41641026	5.922277198e-06	2.557291177e-05	0	0.9999744271	3.929894638e-06	0.1536701872	0.6474082976	6.868728005e-19
6	0.043164	16.38164251	871.4	0.006127479966	0.1419581125	0	0.8580418875	0.007297566719	0.04410891223	0.5703967602	1.947532564e-19
7	0.250024	10.19235324	14.1073955	4.112861544e-06	1.644986699e-05	3.111647121e-21	0.9999835501	2.738766135e-06	0.1664889499	0.5687384419	2.422087331e-16
8	0.015372	3.98392283	None	0.004574630414	0.2975950048	0	0.7024049952	0.01281690756	0.03025138107	0.6522035906	2.277618526e-23
9	0.172468	13.75323813	36.47198195	5.59766371e-05	0.0003245624528	0	0.9996754375	4.359112271e-05	0.1342637582	0.6457405639	7.958205521e-20
10	0.018948	25.6779661	None	0.005531705111	0.2919413717	0	0.7080586283	0.01259977628	0.03055880795	0.5695461475	2.308192301e-20
11	0.182228	20.2	27.71763684	3.896410178e-05	0.0002138206082	3.736958032e-21	0.9997861794	3.25420939e-05	0.1521608979	0.5679259392	1.056545088e-17
12	0.03052	13.30769231	204.7735849	0.005499216863	0.1801840388	-2.951091946e-19	0.8198159612	0.008316474078	0.03783896863	0.651944829	3.752434737e-23
13	0.234092	13.95522388	18.81122609	5.755975696e-06	2.458851945e-05	1.447064019e-22	0.9999754115	3.738351572e-06	0.1520327265	0.6454980627	9.316898753e-19
14	0.043616	None	274.8788628	0.005933796761	0.1360463307	-3.194802524e-19	0.8639536693	0.007302996174	0.04637721802	0.5675366296	2.478973651e-19
15	0.252744	10.00882065	17.0062275	3.997661557e-06	1.581703841e-05	4.679685938e-21	0.999984183	2.571673284e-06	0.1625862276	0.5660593719	3.649545257e-16
16	0.0856	94.16363636	97.08679928	0.001030906801	0.01204330376	0	0.9879566962	0.001006433146	0.08256142886	0.653015823	2.39420347e-22
17	0.240012	10.98311589	19.76475164	6.090117121e-06	2.537421929e-05	0	0.9999746258	3.969701356e-06	0.1564422764	0.6466437604	8.490627249e-19
18	0.108192	29.22573363	95.4828218	0.0007363486461	0.006805943564	-3.981985215e-20	0.9931940564	0.0006805677563	0.09931552388	0.5691185135	6.242273881e-19
19	0.247132	12.32528113	19.19823356	5.038796609e-06	2.038909008e-05	1.556751594e-21	0.9999796109	3.081851179e-06	0.1511488905	0.5681267597	9.712298568e-17
20	0.168828	12.63681285	60.99626052	1.420716204e-05	8.415169311e-05	5.750601443e-22	0.9999158483	1.076299791e-05	0.1278891937	0.6526553714	2.93631597e-21
21	0.314988	6.491334415	23.854083	1.767948799e-06	5.61274969e-06	0	0.9999943873	6.30428958e-07	0.1123202447	0.6462500759	4.605434011e-18
22	0.215944	10.7866005	20.47190009	5.38151722e-06	2.492089255e-05	7.784744866e-22	0.9999750791	3.761678175e-06	0.1509409995	0.567996879	3.485112977e-17
23	0.32468	6.452380952	18.47649123	1.100807641e-06	3.390438712e-06	2.044790466e-21	0.9999966096	4.543580854e-07	0.1340111363	0.5673467097	7.493734304e-16
24	0.087828	None	264.1133005	0.0009708718444	0.01105424061	0	0.9889457594	0.0009597067968	0.08585826926	0.6509693425	2.926778588e-22
25	0.239224	10.11764706	18.20847406	6.148764932e-06	2.570296012e-05	-1.448258983e-22	0.999974297	4.035470312e-06	0.1570000719	0.6445960499	9.698978387e-19
26	0.108844	38.07826087	227.5032823	0.0007130840773	0.006551432116	0	0.9934485679	0.0006575825554	0.09971475493	0.5665973685	7.598609807e-19
27	0.247964	11.80857824	27.12602064	4.135232149e-06	1.6676744e-05	1.715888303e-21	0.9999833233	2.735383826e-06	0.1640211188	0.5660573424	1.286642318e-16
28	0.171184	26.87961165	25.70105263	1.40228772e-05	8.191698523e-05	-5.760860281e-22	0.999918083	1.004157118e-05	0.1225722428	0.6506969193	4.147650241e-21
29	0.316396	5.697007944	18.13314448	1.731507174e-06	5.472595019e-06	3.621821062e-23	0.9999945274	6.356294059e-07	0.1161470793	0.6442413057	6.237115846e-18
30	0.218704	13.04436776	24.25109547	5.014824575e-06	2.292973414e-05	7.806175429e-22	0.9999770703	3.640479735e-06	0.1587631256	0.5651809291	5.147114659e-17
31	0.326776	7.051894784	17.73399459	1.10491769e-06	3.381269403e-06	3.649875989e-21	0.9999966187	4.265504626e-07	0.1261505577	0.565043191	1.333341297e-15
32	0.016784	4.917174178	314.8008186	0.005006320572	0.2982793477	0	0.7017206523	0.01282898481	0.03018098189	0.6051385583	4.618350425e-22
33	0.17902	24.67198178	24.24127466	4.291329042e-05	0.0002397122691	0	0.9997602877	3.492639092e-05	0.1456663806	0.5981142775	2.760844374e-18
34	0.021492	12.5620438	None	0.00615491108	0.2863814945	0	0.7136185055	0.01250226645	0.03115371931	0.5231125524	5.358210994e-19
35	0.1964	21.58741259	36.7486788	3.831672734e-05	0.0001950953531	4.308141573e-20	0.9998049046	2.838932652e-05	0.1454867451	0.5207617066	2.705571268e-16
36	0.035632	14.31158238	274.5941677	0.005817049005	0.1632535082	3.08626321e-19	0.8367464918	0.0079479346	0.04073668288	0.6036301702	3.090167801e-21
37	0.2545	11.63418348	16.71384851	4.773078575e-06	1.875472918e-05	1.970565704e-21	0.9999812453	2.947280849e-06	0.1571457282	0.5957722337	1.283517825e-16
38	0.0554	None	10396.42857	0.006598441883	0.1191054492	2.006527866e-18	0.8808945508	0.006722972799	0.04972257899	0.5214822335	1.843092832e-17
39	0.278256	7.962574493	13.4189622	3.44253733e-06	1.237183504e-05	2.282820077e-19	0.9999876282	1.955958472e-06	0.1580957285	0.519068355	2.190066046e-14
40	0.016896	5.054658385	331.9582734	0.00508791221	0.3011311677	0	0.6988688323	0.01284195488	0.02980376318	0.6011158234	6.119338732e-22
41	0.18134	19.22300885	28.4631829	5.034008504e-05	0.0002776005572	2.426539033e-21	0.9997223994	3.868192891e-05	0.1393051627	0.5952489292	3.703317156e-18
42	0.021144	None	None	0.006077930558	0.2874541505	1.340051025e-18	0.7125458495	0.01248601052	0.0309505184	0.5208921689	6.573559733e-19
43	0.195184	8.341476367	30.5390625	3.813246983e-05	0.0001953667812	5.88876022e-20	0.9998046332	2.849811046e-05	0.1458412873	0.5184156451	3.55720342e-16
44	0.0366	8.243553009	None	0.00593195932	0.1620753913	-3.100529424e-19	0.8379246087	0.007903500365	0.04086084506	0.5987602294	4.864039557e-21
45	0.253532	10.25175527	11.75355099	4.275013829e-06	1.686183136e-05	2.585298845e-21	0.9999831382	2.643690404e-06	0.156782841	0.5923590248	1.982267132e-16
46	0.054524	7.480549199	None	0.006462317052	0.1185224314	2.684238486e-18	0.8814775686	0.006713856256	0.04993243571	0.5182234457	2.864851485e-17
47	0.27956	6.671305893	13.64226452	3.741884167e-06	1.338490545e-05	3.411469912e-19	0.9999866151	2.140872847e-06	0.159944663	0.5162660582	3.01684766e-14
48	0.099208	10.14090521	63.46772741	0.0008965319177	0.009036891357	0	0.9909631086	0.0008239355196	0.09035072699	0.6019286786	3.327801782e-20
49	0.251648	9.231724138	23.53390743	4.271691622e-06	1.697486816e-05	9.088300758e-22	0.9999830251	2.811885139e-06	0.1656470837	0.5965364627	6.069256467e-17
50	0.125124	10.83339292	47.63949403	0.0006486112983	0.005183748108	1.671638518e-19	0.9948162519	0.0005308501836	0.1018757816	0.5205089509	3.675504926e-17
51	0.26664	34.1776	19.51601098	3.372440237e-06	1.264791568e-05	4.737259133e-20	0.9999873521	2.085215716e-06	0.1648642666	0.5180544834	4.450926153e-15
52	0.216732	12.53239302	24.88622511	5.863469584e-06	2.705400949e-05	1.507848797e-22	0.999972946	4.085667193e-06	0.1510148306	0.6013191278	5.009867267e-18
53	0.344196	6.299432463	14.57345251	7.739324773e-07	2.248522578e-06	2.181971955e-21	0.9999977515	3.078708387e-07	0.1369210831	0.5943375687	1.220496285e-15
