# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
218	0.681916	6.892640108	2.233168768	2.314855666e-11	2.554333574e-11	5.730147321e-12	1	9.538818297e-12	0.2236356531	0.03457435085	0.1575656297
219	0.6821	6.535805627	2.344718865	2.074121908e-11	2.348887731e-11	4.719455863e-12	1	8.667285308e-12	0.2348175593	0.03476927567	0.141163849
220	0.777336	3.530833522	2.007553311	1.647786012e-05	1.548078023e-05	4.444092345e-06	0.9999800751	2.987065169e-06	0.001240714034	0.006880554387	0.1936837941
221	0.782416	3.393600922	1.949771689	2.166835917e-05	2.066546763e-05	5.499366654e-06	0.9999738352	3.689657798e-06	0.000824693392	0.007954377842	0.1798295926
222	0.779784	3.385141599	1.968476646	1.704405546e-05	1.595559995e-05	4.602133905e-06	0.9999794423	3.089760952e-06	0.001025198363	0.006410897898	0.1944673719
223	0.784748	3.380413773	1.997793993	2.212396876e-05	2.101156847e-05	5.635182428e-06	0.9999733532	3.778949323e-06	0.0007439350479	0.007599994873	0.1811404392
224	0.630496	28.83926521	14.04242424	2.174857636e-14	3.449429995e-14	5.821854895e-20	1	1.424412662e-14	0.4119757716	0.1804365629	1.431575144e-06
225	0.630648	17.80282686	21.61257501	2.505051109e-14	3.972171895e-14	8.847791194e-20	1	1.576876855e-14	0.4024788678	0.1798017698	1.887943066e-06
226	0.63084	16.77203918	244.2470588	2.081661234e-14	3.299815306e-14	5.746877811e-20	1	1.395357363e-14	0.417196899	0.1759348884	1.469369752e-06
227	0.632032	23.32472325	29.71366906	3.191035728e-14	5.048828428e-14	1.459859943e-19	1	1.941397851e-14	0.3870170679	0.1754265598	2.438150016e-06
228	0.6967	5.46332854	3.116633471	7.656268893e-10	1.082174849e-09	1.167567203e-11	0.9999999989	1.898351653e-10	0.1682151056	0.1257597227	0.008561861558
229	0.696412	5.645943488	3.524982852	9.878337665e-10	1.395903369e-09	1.570990953e-11	0.9999999986	2.41877436e-10	0.1657610675	0.1251056016	0.008923679239
230	0.6973	5.707711188	3.506970849	9.162752283e-10	1.290949309e-09	1.609627548e-11	0.9999999987	2.163165124e-10	0.1592371461	0.1200179143	0.009823047004
231	0.700084	5.801824527	3.250914947	1.290030601e-09	1.807507156e-09	2.46237604e-11	0.9999999982	2.838350614e-10	0.1479337125	0.1191061219	0.01072016434
232	0.748732	4.145353013	2.829669469	8.953681862e-11	1.164857198e-10	2.320232648e-12	0.9999999999	1.160645837e-11	0.08633506861	0.06138316372	0.01452445938
233	0.750556	4.145061514	3.409491007	9.304164118e-11	1.186167081e-10	4.013159209e-12	0.9999999999	1.279892361e-11	0.08530903655	0.05782073346	0.02455018255
234	0.750644	3.803731169	2.955673172	8.670775663e-11	1.124347308e-10	2.309300583e-12	0.9999999999	1.106430079e-11	0.0846919295	0.06131381352	0.01497544738
235	0.754136	3.840023966	3.53034634	1.089092939e-10	1.39294873e-10	3.86201551e-12	0.9999999999	1.374418854e-11	0.0801539467	0.05862413639	0.02014065835
236	0.808476	2.876783186	1.776280323	2.564220188e-07	2.482083868e-07	5.575149512e-08	0.999999696	3.782362751e-08	0.002386489657	0.01383163494	0.1531068483
237	0.809352	2.832248629	1.696240538	3.01824604e-07	2.934414359e-07	6.432719098e-08	0.9999996422	4.363888459e-08	0.002319662016	0.01348787085	0.1493511667
238	0.810648	3.020484637	1.803885081	3.379674147e-07	3.350452596e-07	6.636364505e-08	0.9999995986	4.507626327e-08	0.002262684157	0.0155331464	0.135351802
239	0.812536	2.807940985	1.749297534	3.540096912e-07	3.482314238e-07	7.105912309e-08	0.9999995807	4.817103004e-08	0.00205952371	0.01491201379	0.1393138308
240	0.68806	7.202812473	4.419329996	2.25813948e-11	3.280040183e-11	1.275031918e-14	1	7.465545685e-12	0.2273468778	0.1609752873	0.0003221681791
241	0.688848	6.67311412	5.406557377	2.464725256e-11	3.575894358e-11	1.477579898e-14	1	8.139862998e-12	0.2273513399	0.1604902308	0.0003422573575
