# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
140	0.579352	5.906592932	15.84955164	7.745672932e-11	1.336943093e-10	6.638442959e-16	0.9999999999	2.953795541e-11	0.2209346571	0.1908460268	4.263549296e-06
141	0.592148	5.690458849	7.142426351	8.355444578e-10	1.411008242e-09	1.874950625e-14	0.9999999986	2.673564187e-10	0.1894700754	0.1892653966	1.13888028e-05
142	0.665276	4.13408621	17.77009528	6.823817277e-10	1.02557445e-09	9.165974613e-14	0.999999999	1.163519392e-10	0.113390701	0.1244599816	7.080816122e-05
143	0.686508	4.072019677	9.359123317	6.329759244e-09	9.217527761e-09	1.852695487e-12	0.9999999908	7.782149416e-10	0.08429348901	0.1237748135	0.0001591056859
144	0.52114	16.64729459	18.94609537	1.042076006e-12	1.999608447e-12	6.01129611e-20	1	6.904951096e-13	0.3453469514	0.2230568954	2.678031335e-08
145	0.525448	16.87751813	11.64034335	5.673716469e-12	1.079786351e-11	6.8408192e-19	1	3.696854888e-12	0.3423864556	0.2216781548	5.635177095e-08
146	0.554764	8.988001091	62.12592593	1.945640903e-12	3.507147061e-12	1.971275296e-18	1	1.114663131e-12	0.3178260224	0.1631105707	4.670365917e-07
147	0.558332	9.475202501	14.79946761	1.21767351e-11	2.180908747e-11	2.367458807e-17	1	6.375198438e-12	0.2923244219	0.1621494633	9.009495757e-07
148	0.612024	6.146639511	6.015268744	8.159624442e-10	1.333188652e-09	1.899240692e-14	0.9999999987	2.363491432e-10	0.1772715951	0.2025634752	1.239917599e-05
149	0.647224	4.130042918	7.727624952	4.818500364e-09	7.4445644e-09	1.996140853e-13	0.9999999926	8.789089178e-10	0.1180425863	0.2011430538	2.329952044e-05
150	0.74366	3.14650253	8.527105666	6.064176415e-08	8.150808041e-08	2.746506996e-11	0.9999999185	2.386125422e-09	0.0290496836	0.1318438164	0.0002694515767
151	0.763636	2.901698174	8.928201588	7.373128816e-07	9.649757074e-07	4.22692282e-10	0.9999990346	1.156699261e-08	0.01169428846	0.1311737746	0.0003499810801
152	0.527712	12.7218905	40.26457399	1.26974216e-12	2.40612686e-12	1.427409846e-19	1	7.988474952e-13	0.3320341942	0.2090107805	5.201535925e-08
153	0.528972	12.82078635	39.15563636	5.89745516e-12	1.114889609e-11	1.298923423e-18	1	3.890560809e-12	0.3489730884	0.2074690254	1.019755571e-07
154	0.568916	7.356308603	29.26263238	3.12788028e-12	5.497952635e-12	7.058412305e-18	1	1.545072187e-12	0.2810103597	0.1475038205	1.046717178e-06
155	0.569816	7.869919646	20.1980054	1.329057554e-11	2.332424131e-11	4.965166044e-17	1	7.014400028e-12	0.3007324362	0.1467216323	1.733935248e-06
