# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.89138	5.879432624	15.02662929	1.012189895e-11	1.133791233e-11	1.551065835e-14	1	2.425514116e-12	0.213024855	0.09468509115	0.001043116452
1	0.88916	5.653789004	15.81438849	1.117290746e-10	1.254741887e-10	1.624449739e-13	0.9999999999	2.223578619e-11	0.1763510812	0.09537887654	0.0009880581876
2	0.890544	5.79245283	13.44002486	1.11969017e-11	1.25548731e-11	1.623478241e-14	1	2.617530606e-12	0.207618195	0.09544310753	0.0009869640483
3	0.888224	5.567004917	13.52682927	1.170365196e-10	1.315835217e-10	1.608776098e-13	0.9999999999	2.275116168e-11	0.17208613	0.09618435785	0.0009340773891
4	0.888704	5.236787093	23.15772871	0.8613328138	0.9677521001	0.001287651442	0.03096024848	0.02964726314	5.991542254e-05	0.09592120098	0.001016186304
5	0.88642	5.066883241	22.73038229	0.1284154262	0.144664577	0.0001818518001	0.8551535712	0.0006423627468	0.002957716397	0.09664715353	0.0009609640952
6	0.887836	5.161203445	19.41958042	0.8616433134	0.9691408836	0.001205147838	0.02965396857	0.02929159632	6.583691776e-05	0.09669239454	0.0009506723676
7	0.885456	4.984006774	18.31084337	0.1224295057	0.1380844819	0.0001617727234	0.8617537454	0.0006156513245	0.003059770239	0.09746682072	0.0008965563529
8	0.889592	5.618712989	17.97128794	1.833776289e-11	2.058097067e-11	2.909602466e-14	1	3.982177038e-12	0.1925427844	0.09469520734	0.001077976323
9	0.887064	5.440350069	17.98402556	1.764358557e-10	1.985998495e-10	2.650788423e-13	0.9999999998	3.119615362e-11	0.1561879989	0.0954154589	0.001018703049
10	0.88874	5.538956991	15.89416847	2.014166178e-11	2.262909506e-11	3.027983524e-14	1	4.263325566e-12	0.1875035348	0.0955358028	0.001021424452
11	0.886112	5.359891982	15.21983914	1.87129668e-10	2.108808965e-10	2.655750219e-13	0.9999999998	3.233751655e-11	0.1525047342	0.09630581569	0.0009622940142
12	0.886112	4.953257295	24.10543131	0.8591901244	0.9681082081	0.001337823971	0.03055396798	0.03002948815	2.490534393e-05	0.09598705823	0.001055484016
13	0.883356	4.837145471	24.84648188	0.1891592161	0.2138234405	0.0002769969548	0.7858995625	0.0006829648963	0.001645100995	0.09676293497	0.0009904606165
14	0.885252	4.885319516	20.31967943	0.8595753168	0.9695750844	0.001257034248	0.0291678814	0.02969362061	2.747908909e-05	0.09683796743	0.0009913472625
15	0.882408	4.761375673	19.96346644	0.1824300337	0.2064585547	0.0002493533871	0.7932920919	0.0006561907209	0.001714779197	0.0976644518	0.0009245101866
16	0.873328	4.907538818	15.08603418	1.470279258e-10	1.681610944e-10	1.681336186e-13	0.9999999998	2.161057066e-11	0.1278442698	0.09779547381	0.0007654779344
17	0.870924	4.784784601	16.62364908	1.364672762e-09	1.565250397e-09	1.458625749e-12	0.9999999984	1.658886339e-10	0.1053598549	0.09841508227	0.0007140276511
18	0.87262	4.847735482	13.5097011	1.530718072e-10	1.752237755e-10	1.680362131e-13	0.9999999998	2.217174074e-11	0.1258926306	0.09850421588	0.0007348781704
19	0.870112	4.734543804	14.64941569	1.381509132e-09	1.586113829e-09	1.412456105e-12	0.9999999984	1.660717579e-10	0.104108765	0.09917612995	0.0006830094819
20	0.87056	4.458378725	32.26823239	0.03064233228	0.03515906764	3.425435878e-05	0.964806678	0.0001737468672	0.004117197297	0.09910494082	0.0007471783939
21	0.868312	4.351708562	35.58823529	0.004701064034	0.005408369342	4.912033988e-06	0.9945867186	3.848690887e-05	0.006471132572	0.09982134015	0.0006971822691
22	0.86982	4.394256095	25.46511628	0.02816785555	0.03234920204	2.987262754e-05	0.9676209253	0.0001674183903	0.004391093519	0.09980004761	0.00070884147
23	0.8675	4.291824938	27.54059609	0.004389943574	0.005055446131	4.344055202e-06	0.9949402098	3.742489842e-05	0.006791595148	0.1005559589	0.0006602411383
24	0.8722	4.800105497	16.35394322	2.089089965e-10	2.392212035e-10	2.602628229e-13	0.9999999998	2.830663247e-11	0.1176019702	0.09749388822	0.0008326164671
25	0.869372	4.695051913	17.3557881	1.642676278e-09	1.887286718e-09	1.922049803e-12	0.9999999981	1.860313539e-10	0.09789060081	0.09812180768	0.0007800374798
26	0.871452	4.747803383	14.63728243	2.165537964e-10	2.482006549e-10	2.588393316e-13	0.9999999998	2.894994744e-11	0.1159419851	0.09827841716	0.0007989228732
27	0.868536	4.646911817	15.37788018	1.675765689e-09	1.927257342e-09	1.873306006e-12	0.9999999981	1.875820867e-10	0.09668192081	0.09895727907	0.0007453001384
28	0.86862	4.296485728	32.31956258	0.04491434704	0.05164603325	5.356964015e-05	0.9483003971	0.000186807139	0.002737384943	0.0989053338	0.0007952698557
29	0.865996	4.243296272	35.73684211	0.006449960119	0.007439722353	7.190319808e-06	0.9925530873	4.157443057e-05	0.004901134453	0.09965197534	0.0007417319063
30	0.867836	4.245293794	26.02723735	0.04169064923	0.0479853752	4.721316057e-05	0.9519674116	0.0001804346272	0.002922527524	0.09967618165	0.0007551328423
31	0.865128	4.194693308	28.16701031	0.00605261038	0.006988831235	6.376791883e-06	0.993004792	4.04431156e-05	0.005137015991	0.1004618233	0.0007009890143
32	0.864484	4.63702992	13.15789474	6.700993097e-11	7.747414176e-11	3.477500219e-14	0.9999999999	1.033381207e-11	0.1330861197	0.1285560812	0.0003574553582
33	0.861836	4.62765076	12.54855643	3.837648341e-10	4.450662088e-10	1.907529617e-13	0.9999999996	5.03925241e-11	0.1129386858	0.129128919	0.0003415626465
34	0.863948	4.588239198	12.58102059	7.648535177e-11	8.848756001e-11	3.670127644e-14	0.9999999999	1.153536716e-11	0.1300827804	0.12941571	0.0003306579064
35	0.861356	4.562466867	12.1627907	4.361282658e-10	5.060944482e-10	2.007762066e-13	0.9999999995	5.600583223e-11	0.1103979443	0.1299670548	0.0003164906469
36	0.862196	4.339988256	25.89373297	0.7797508434	0.9038965917	0.0004148176881	0.09568859065	0.01622417395	0.001411057378	0.1286605028	0.0003655164101
37	0.859448	4.329916828	20.55805771	0.01993946134	0.02318871273	9.96856333e-06	0.9768013187	0.000241383275	0.009880946052	0.1293296541	0.0003426802005
38	0.861628	4.29841039	24.07070707	0.7807160409	0.9056483186	0.0003840914566	0.09396758997	0.01609246538	0.001386488537	0.1295525389	0.0003381657014
39	0.858928	4.283270634	19.63983903	0.02089043879	0.02431034895	9.59939194e-06	0.9756800517	0.0002441743443	0.00953608239	0.1302034736	0.0003151094469
40	0.863296	4.466327608	14.4517611	1.000368756e-10	1.158108794e-10	5.780670625e-14	0.9999999999	1.404858066e-11	0.1209744583	0.1273341316	0.0003968929516
41	0.860188	4.469729144	13.61264637	5.364075554e-10	6.232462546e-10	2.986061421e-13	0.9999999994	6.386633879e-11	0.1021535768	0.1278870857	0.0003812286145
42	0.862768	4.420887494	13.79223301	1.138292715e-10	1.318638836e-10	6.13323555e-14	0.9999999999	1.56282993e-11	0.1182084801	0.1281433758	0.000370211645
43	0.85968	4.409213397	13.19013128	5.975295362e-10	6.946990076e-10	3.10693367e-13	0.9999999993	6.974199881e-11	0.1000929982	0.1286761297	0.0003562149855
44	0.86008	4.147746445	24.10224439	0.8094968778	0.9406225758	0.0004862127475	0.05889121143	0.0169082371	0.0007134104991	0.1275648211	0.0004111321554
45	0.857012	4.188852219	20.62577963	0.03397211962	0.03961807458	1.895429106e-05	0.9603629711	0.0002753960214	0.006356248388	0.128240778	0.0003808496983
46	0.859544	4.114025472	22.59440559	0.8104602199	0.9423678971	0.0004535481201	0.05717855474	0.01681711971	0.0006989793919	0.1284330059	0.0003832191328
47	0.856432	4.154141569	19.77984085	0.03462228564	0.04040525241	1.793450665e-05	0.9595768131	0.0002742241313	0.006216080931	0.1290887222	0.0003537149426
48	0.847528	4.393897485	13.4909321	3.93652963e-10	4.642849781e-10	1.58444041e-13	0.9999999995	4.566412212e-11	0.098125309	0.1313969272	0.0002727402206
49	0.844824	4.304787607	13.14504432	2.198682647e-09	2.601580748e-09	8.047926898e-13	0.9999999974	2.267248246e-10	0.0869423	0.1319850702	0.0002474139065
50	0.847012	4.330733329	12.97573797	4.224464082e-10	4.985630437e-10	1.575273579e-13	0.9999999995	4.863404572e-11	0.09733731442	0.1322562449	0.0002527903697
51	0.844336	4.282094666	12.71095571	2.304236338e-09	2.728127099e-09	7.804155334e-13	0.9999999973	2.368861178e-10	0.08663998771	0.13282451	0.0002290310075
52	0.846144	4.112289722	30.58404558	0.001815210707	0.002144419936	7.226444966e-07	0.9978548574	3.74071961e-05	0.01718150641	0.1315812053	0.0002693846837
53	0.844144	4.066104756	25.12913144	0.0006751942872	0.0007995666257	2.449174971e-07	0.9992001885	1.414691213e-05	0.01747451564	0.1322370296	0.0002450639012
54	0.845572	4.078146653	28.32631579	0.001757761852	0.002078021557	6.450086327e-07	0.9979213334	3.65283742e-05	0.01733461433	0.1324805032	0.0002484058468
55	0.843612	4.040277695	23.86380189	0.0006728664004	0.0007973342574	2.256528585e-07	0.9992024401	1.408624696e-05	0.01746359136	0.1331155684	0.0002266685395
56	0.846776	4.383752535	14.27296937	4.712058895e-10	5.562036447e-10	2.259921024e-13	0.9999999994	5.255410025e-11	0.0942155673	0.1299118993	0.000324122824
57	0.843808	4.295975548	13.61691542	2.305480178e-09	2.731045889e-09	1.001808662e-12	0.9999999973	2.285547531e-10	0.0834427344	0.1304951845	0.0002928352833
58	0.846248	4.312523888	13.69808917	4.913525365e-10	5.803657876e-10	2.191494569e-13	0.9999999994	5.498775298e-11	0.09449423369	0.1307828009	0.0003015523071
59	0.843312	4.269227522	13.16306954	2.441374883e-09	2.893815675e-09	9.853980714e-13	0.9999999971	2.419276505e-10	0.08337426472	0.1313463556	0.0002721267724
60	0.845004	4.029963662	27.27326069	0.002529635566	0.002992236964	1.183362042e-06	0.9970065797	4.27211212e-05	0.01397047805	0.1302680298	0.0003156208422
61	0.842752	4.018226581	25.09125475	0.0008610344845	0.001021264269	3.619792465e-07	0.9989783738	1.573978867e-05	0.01515961782	0.1309247536	0.0002831045078
62	0.84444	4.000473261	25.66089693	0.002417046428	0.002861068729	1.045550851e-06	0.9971378857	4.1539176e-05	0.01423316363	0.131180214	0.0002919826184
63	0.842204	3.993130675	23.82420749	0.0008480702868	0.001006572037	3.312912627e-07	0.9989930967	1.558139923e-05	0.01524428546	0.1318118179	0.0002631773
64	0.891296	5.866893449	14.90965949	1.617480625e-11	1.811944879e-11	2.501402466e-14	1	3.84858082e-12	0.2114729086	0.0946748351	0.001052612221
65	0.889072	5.628308765	15.65622776	1.457793537e-10	1.637272941e-10	2.140009575e-13	0.9999999998	2.866770051e-11	0.1742215527	0.0953713932	0.0009975186241
66	0.89046	5.780131483	13.35555556	1.794454354e-11	2.012250483e-11	2.625788826e-14	1	4.161324082e-12	0.2059177381	0.09543330063	0.0009959541912
67	0.888132	5.542145145	13.41329305	1.52147835e-10	1.710744107e-10	2.111764285e-13	0.9999999998	2.919795715e-11	0.1698497866	0.09617726377	0.000943072574
68	0.888644	5.230300648	23.1112277	0.8655614568	0.9725633921	0.001298833803	0.02613777414	0.03432933157	3.076538994e-05	0.09592823714	0.001019949824
69	0.88638	5.060014789	22.73038229	0.2096944612	0.2362372988	0.0002984443698	0.7634642569	0.0009120194981	0.002103778222	0.09660174339	0.0009656969992
70	0.887776	5.155501697	19.45183888	0.8657832151	0.9738579623	0.001215488828	0.02492654891	0.03389043836	3.394648069e-05	0.09669961476	0.0009541945091
71	0.885412	4.977732366	18.32475884	0.2033651863	0.2293792073	0.0002700836473	0.7703507091	0.0008844102684	0.002183904042	0.09742163954	0.0009010227805
72	0.889496	5.600634954	17.7649919	2.932739494e-11	3.291788777e-11	4.706543287e-14	1	6.315136352e-12	0.1908846022	0.09467937368	0.001090190764
