# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.710736	4.87472854	None	5.879926986e-09	8.273011337e-09	9.666214141e-21	0.9999999917	1.079838917e-09	0.1305254922	0.334652807	1.171000809e-12
1	0.710452	4.897070649	None	5.245901038e-09	7.38389228e-09	9.091548418e-21	0.9999999926	9.65739803e-10	0.1307900886	0.3346550989	1.233986725e-12
2	0.710972	4.892859191	None	5.938949211e-09	8.353281439e-09	1.387890132e-20	0.9999999916	1.088324119e-09	0.1302870132	0.3318069972	1.66057827e-12
3	0.710728	4.916842075	None	5.249412436e-09	7.385965427e-09	1.311310771e-20	0.9999999926	9.634354118e-10	0.1304413832	0.3318515972	1.774501958e-12
4	0.712044	4.813532142	None	1.552734123e-08	2.180671591e-08	2.71531288e-20	0.9999999782	2.541441948e-09	0.1165440099	0.3343437048	1.247739199e-12
5	0.711772	4.82278124	None	1.243438491e-08	1.746961795e-08	2.294481737e-20	0.9999999825	2.052515973e-09	0.1174906003	0.3343435002	1.316103422e-12
6	0.712216	4.843370424	None	1.310580781e-08	1.840145098e-08	3.66639524e-20	0.9999999816	2.198966236e-09	0.1194996148	0.3308313659	1.989595304e-12
7	0.711972	4.854064337	None	1.067507417e-08	1.499367134e-08	3.192724708e-20	0.999999985	1.798976096e-09	0.1199823587	0.3308398235	2.126352567e-12
8	0.711044	4.823452953	None	5.612010683e-09	7.89263489e-09	1.354000887e-20	0.9999999921	1.030279192e-09	0.1305367574	0.3323058267	1.715420358e-12
9	0.710764	4.851683348	None	5.053017135e-09	7.109275562e-09	1.272804336e-20	0.9999999929	9.241756794e-10	0.1299957827	0.3323085645	1.790229201e-12
10	0.711124	4.808686835	None	5.586743359e-09	7.856215454e-09	2.05875905e-20	0.9999999921	1.031201425e-09	0.1312592997	0.329151447	2.612285861e-12
11	0.71088	4.844306277	None	4.960943067e-09	6.978594231e-09	1.941404978e-20	0.999999993	9.147308101e-10	0.1310766784	0.3292063651	2.773307611e-12
12	0.71224	4.795774253	None	1.379923011e-08	1.937441047e-08	3.655792526e-20	0.9999999806	2.238685466e-09	0.1155485811	0.3319094095	1.886267992e-12
13	0.711968	4.804195804	None	1.092360328e-08	1.5342829e-08	3.04527571e-20	0.9999999847	1.790710856e-09	0.1167131997	0.3319069693	1.984104243e-12
14	0.712264	4.780087161	None	1.103470916e-08	1.549244263e-08	5.207955584e-20	0.9999999845	1.85832523e-09	0.1199504214	0.3280525202	3.347548518e-12
15	0.712024	4.78307929	None	8.690304348e-09	1.220507223e-08	4.454568789e-20	0.9999999878	1.485984264e-09	0.1217513653	0.3280600232	3.634495978e-12
16	0.70376	4.669728832	None	4.688695662e-09	6.662350321e-09	3.583750924e-20	0.9999999933	7.472490258e-10	0.1121599569	0.3342885861	5.390031869e-12
17	0.703592	4.650491857	None	5.73941784e-09	8.157309691e-09	4.45567236e-20	0.9999999918	8.886618194e-10	0.1089405772	0.3343267421	5.473550681e-12
18	0.703816	4.787070948	None	2.381502798e-09	3.383700851e-09	3.792790599e-20	0.9999999966	4.196319282e-10	0.1240156568	0.3302909094	1.118697331e-11
19	0.703664	4.855316208	None	2.823492414e-09	4.012557718e-09	4.674073998e-20	0.999999996	4.868308144e-10	0.1213268574	0.3304258947	1.162744888e-11
20	0.709216	4.667953034	None	2.429673785e-08	3.425858673e-08	2.140544366e-19	0.9999999657	2.969569626e-09	0.08668102408	0.3338141349	6.258260037e-12
21	0.709264	4.703197354	None	3.154314197e-08	4.447306217e-08	2.808361735e-19	0.9999999555	3.811336472e-09	0.08569988732	0.333849611	6.325152362e-12
22	0.709452	4.724562523	None	5.871530665e-09	8.276149289e-09	1.240582412e-19	0.9999999917	8.684637939e-10	0.1049357534	0.3289577945	1.494108095e-11
23	0.709648	4.86636971	None	8.609221848e-09	1.213167915e-08	1.871530679e-19	0.9999999879	1.248992859e-09	0.1029530108	0.3290414245	1.537800336e-11
24	0.703128	4.773495203	None	3.094993207e-09	4.401749335e-09	3.539159637e-20	0.9999999956	5.429028263e-10	0.1233379205	0.3315548916	8.034694705e-12
25	0.702988	4.755815593	None	3.699157102e-09	5.262048715e-09	4.268227204e-20	0.9999999947	6.342329561e-10	0.1205296913	0.3315946887	8.106039933e-12
26	0.702724	4.688712056	None	1.702920741e-09	2.423313763e-09	4.438671313e-20	0.9999999976	3.206147006e-10	0.1323042233	0.3269046441	1.821871584e-11
27	0.702584	4.750613315	None	1.960003218e-09	2.789706594e-09	5.209886721e-20	0.9999999972	3.603216221e-10	0.1291610917	0.3270341195	1.85782034e-11
28	0.70878	4.780089153	None	1.388578318e-08	1.959110469e-08	1.898059135e-19	0.9999999804	1.92087617e-09	0.09804839195	0.3311374393	9.678026924e-12
29	0.708888	4.858815486	None	1.828278482e-08	2.579079463e-08	2.530579646e-19	0.9999999742	2.49796714e-09	0.09685498804	0.3311718661	9.801843531e-12
30	0.708628	4.726745316	None	3.499253088e-09	4.93806777e-09	1.263521083e-19	0.9999999951	5.833073169e-10	0.1181245792	0.3255390406	2.541662593e-11
31	0.70884	4.948414082	None	4.615100314e-09	6.510778615e-09	1.685746132e-19	0.9999999935	7.524365914e-10	0.1155678636	0.3256111192	2.572085116e-11
32	0.711928	4.852550803	None	5.7129145e-09	8.024567793e-09	3.68563597e-20	0.999999992	1.026919548e-09	0.1279719303	0.3225168215	4.548215284e-12
