# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.239288	10.62452107	2.123203679	1.133670197e-05	9.826955717e-06	8.985229386e-06	0.9999811878	7.836420907e-06	0.1868197534	0.0001605305943	0.6107533829
1	0.426676	13.38950922	4.569494335	1.338152945e-09	3.135987652e-09	1.022775599e-13	0.9999999969	9.566136709e-10	0.3050219762	0.4093893737	3.513185808e-05
2	0.246196	14.71259259	2.147496882	1.106434569e-05	9.782321449e-06	8.655977276e-06	0.9999815617	7.581419847e-06	0.1840823848	0.0008690692137	0.5916846702
3	0.429476	12.03799815	4.398684079	1.442565755e-09	3.358744405e-09	6.564293326e-14	0.9999999966	1.025089334e-09	0.3051871126	0.4100620665	2.106576593e-05
4	0.27182	37.09491525	2.294496985	1.552432279e-06	1.468222174e-06	1.153340128e-06	0.9999973784	1.064633156e-06	0.2005289952	0.0014561251	0.5257301443
5	0.455424	13.03847524	4.99210173	4.979076859e-10	1.093254441e-09	1.337529927e-14	0.9999999989	3.317908667e-10	0.3034811424	0.4092237121	1.317681863e-05
6	0.279768	17.04848485	2.364066727	1.406528359e-06	1.390161546e-06	1.017605643e-06	0.9999975922	9.536401023e-07	0.1971519591	0.009006025778	0.4954311379
7	0.456796	15.43093303	4.73866164	5.470814921e-10	1.197634054e-09	7.046993887e-15	0.9999999988	3.616596715e-10	0.3019744501	0.4097564439	6.340490127e-06
8	0.427812	16.85948633	2.096716948	2.06897242e-07	2.864833587e-07	8.433622336e-08	0.9999996292	1.341983091e-07	0.2718408934	0.1743021686	0.2479039405
9	0.514568	8.693261911	4.013483873	4.376574467e-09	8.505194601e-09	7.349195876e-14	0.9999999915	2.074087895e-09	0.2438555513	0.3382215455	8.692928549e-06
10	0.43242	15.69567882	2.02625989	1.798589831e-07	2.867588661e-07	5.585871423e-08	0.9999996574	1.188432864e-07	0.2843517114	0.2211821868	0.173169271
11	0.51416	7.896286319	4.304589708	4.212877432e-09	8.19357569e-09	6.855521607e-14	0.9999999918	1.991747368e-09	0.2430808588	0.3393353691	8.426711755e-06
12	0.48576	10.20294427	2.768262316	8.193953365e-08	1.684068143e-07	1.342395189e-10	0.9999998315	4.358875522e-08	0.2582977509	0.3344828916	0.0007989402777
13	0.539808	6.805903633	4.606655515	3.120010237e-09	5.7797936e-09	3.141400014e-14	0.9999999942	1.421817945e-09	0.2459943879	0.3332515766	5.440898722e-06
14	0.488212	7.817540796	2.710445714	8.585516054e-08	1.756652761e-07	9.326477516e-11	0.9999998242	4.358953098e-08	0.2477851121	0.3375180546	0.0005337507149
