# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.698784	1.521606507	13.44231919	0.6983479436	0.9993749152	7.428031826e-07	0.0006243419512	0.0007945824257	4.159273061e-11	0.256890909	6.872985798e-07
1	0.6987	1.529812933	13.28830248	0.6982170348	0.9993076939	7.490834915e-07	0.0006915569942	0.0007234462895	6.077054781e-11	0.2568755601	6.931447226e-07
2	0.698784	1.52168702	13.46964856	0.6983443809	0.9993698108	7.469989847e-07	0.0006294421559	0.0007925972832	4.260621874e-11	0.2566975072	6.910398266e-07
3	0.698696	1.529895175	13.31497928	0.6982087023	0.9993014829	7.534057776e-07	0.0006977637066	0.0007211500076	6.227766389e-11	0.2566821524	6.970027532e-07
4	0.70776	1.511167176	14.61450638	0.7072766532	0.999315687	9.825595827e-07	0.0006833304645	0.0009602397434	3.600316249e-13	0.2537016047	9.060576799e-07
5	0.707732	1.518995114	14.4920071	0.7072140297	0.9992667291	9.890276616e-07	0.0007322819167	0.0009019486571	5.497270034e-13	0.2536859865	9.120513807e-07
6	0.707772	1.511203378	14.66037736	0.7072821496	0.9993065027	9.875418885e-07	0.0006925097372	0.0009523162968	3.7723549e-13	0.2535084299	9.104695331e-07
7	0.70774	1.519032066	14.53709067	0.7072139032	0.9992552478	9.941616711e-07	0.0007437580763	0.0008926413954	5.753874943e-13	0.253492806	9.166041468e-07
8	0.698084	1.526202506	10.86079408	0.6972269291	0.9987701881	1.441066491e-06	0.001228370837	0.0007834787547	4.742639826e-11	0.2523345783	1.327618712e-06
9	0.697984	1.534458406	10.75429663	0.6970350661	0.9986383836	1.452583356e-06	0.001360163815	0.0007132338748	6.886681758e-11	0.2523191614	1.338383114e-06
10	0.698052	1.52562092	10.87985183	0.6971822355	0.9987519233	1.458000718e-06	0.001246618744	0.0007810831181	4.902573508e-11	0.2521353246	1.342953484e-06
11	0.697956	1.533866368	10.77295918	0.6969927241	0.9986177567	1.46904704e-06	0.001380774222	0.0007105519523	7.120948804e-11	0.2521198992	1.353287272e-06
12	0.707816	1.519235392	12.01363804	0.7069130339	0.9987217493	1.800228929e-06	0.001276450471	0.0009418359221	4.319926547e-13	0.2492021702	1.652940303e-06
13	0.70778	1.527127898	11.92226084	0.7068144342	0.9986332247	1.81049377e-06	0.001364964846	0.0008857825681	6.548518285e-13	0.2491866056	1.662484452e-06
14	0.707796	1.518609494	12.05642923	0.7068748826	0.9986960404	1.81996624e-06	0.001302139622	0.00093337737	4.561528184e-13	0.2490033702	1.670743509e-06
15	0.707764	1.526490955	11.96437752	0.7067770466	0.9986029482	1.829585012e-06	0.001395222247	0.0008757109352	6.905776341e-13	0.2489877993	1.679701665e-06
16	0.704604	2.149002708	16.34669636	0.6460862745	0.9169485985	6.242043906e-07	0.08305077727	3.610308432e-05	2.815360439e-06	0.2567263956	6.29368048e-07
17	0.70474	2.161320007	16.32723225	0.6350660337	0.9011343496	6.121066339e-07	0.09886503825	3.496383817e-05	3.382327803e-06	0.2567257478	6.280006599e-07
18	0.704616	2.149353374	16.39240506	0.6453809102	0.9159319164	6.270219878e-07	0.0840674566	3.606218033e-05	2.852751077e-06	0.2565329788	6.327782959e-07
19	0.704752	2.161631787	16.37286033	0.6339581198	0.8995469404	6.144677871e-07	0.1004524451	3.481779951e-05	3.431935262e-06	0.2565323298	6.314034948e-07
20	0.715164	2.119088543	20.24896398	0.7134704764	0.997630825	8.250867139e-07	0.002368349893	0.0002457692716	3.114227097e-08	0.2536806205	7.62113228e-07
21	0.715312	2.130910213	20.25821896	0.7135941003	0.9975972415	8.223184725e-07	0.00240193623	0.0002439454299	3.687949234e-08	0.2536802743	7.595815531e-07
22	0.7152	2.119184726	20.34764499	0.7134927703	0.9976117744	8.292548879e-07	0.00238739635	0.000245280919	3.187622165e-08	0.2534874314	7.65817313e-07
23	0.715348	2.131007924	20.35707411	0.7136159722	0.9975776067	8.264721752e-07	0.002421566865	0.0002434885515	3.779099292e-08	0.2534870846	7.632733307e-07
24	0.704508	2.142683205	12.77043478	0.6369645277	0.9041250973	1.163687825e-06	0.09587373902	3.508161945e-05	2.860540556e-06	0.2521817209	1.184106403e-06
25	0.704648	2.154908386	12.75207569	0.6259464914	0.8883092734	1.138493342e-06	0.1116895881	3.399771724e-05	3.418737901e-06	0.2521821388	1.179096256e-06
26	0.704512	2.140438689	12.79550736	0.6357783906	0.9024363194	1.174328355e-06	0.09756250628	3.506188925e-05	2.921536278e-06	0.2519824921	1.196910526e-06
27	0.704652	2.1525821	12.77708978	0.6242574382	0.8859072141	1.147940964e-06	0.114091638	3.386036171e-05	3.495377885e-06	0.2519829098	1.191846203e-06
28	0.716136	2.12546593	16.09618321	0.7132059196	0.9959064667	1.446120391e-06	0.00409208714	0.0002434351011	3.055259575e-08	0.2491976234	1.33155063e-06
29	0.716304	2.137246658	16.09164969	0.7133526947	0.9958778071	1.438015656e-06	0.004120754929	0.0002417444161	3.600017885e-08	0.2491984818	1.324127342e-06
30	0.716172	2.124280726	16.17728319	0.713204575	0.9958545094	1.459337432e-06	0.004144031307	0.0002427187127	3.140758611e-08	0.248998884	1.343499414e-06
31	0.71634	2.136020961	16.17276683	0.7133509983	0.9958253723	1.451157932e-06	0.00417317655	0.0002410606603	3.70491344e-08	0.2489997434	1.336009522e-06
32	0.697264	1.560424496	10.63467881	0.6964673421	0.9988557067	1.216590716e-06	0.001143076706	0.0007108666936	1.268351066e-10	0.2525712841	1.121007109e-06
33	0.697172	1.567818376	10.63014129	0.6962826902	0.9987226463	1.225431932e-06	0.001276128284	0.0006414280512	1.920245273e-10	0.2525553881	1.129284632e-06
34	0.697336	1.56041927	10.67265847	0.6965448733	0.9988637703	1.207125204e-06	0.001135022559	0.0007103433556	1.285514894e-10	0.2525207972	1.112215279e-06
35	0.697244	1.567818376	10.66808511	0.6963604736	0.9987310862	1.216110337e-06	0.00126769772	0.000640785271	1.946066092e-10	0.2525049201	1.120623486e-06
36	0.70768	1.547554976	11.77745665	0.7067386709	0.9986677252	1.495136996e-06	0.001330779656	0.0007502863183	1.993460312e-12	0.2494109068	1.373196728e-06
37	0.707712	1.555886614	11.82634731	0.7067032393	0.9985724992	1.498761488e-06	0.001426002042	0.000701883556	3.14780447e-12	0.2493952085	1.376633319e-06
38	0.707796	1.54752521	11.84011628	0.7068565253	0.9986705776	1.485152561e-06	0.001327937289	0.000746871233	2.066423454e-12	0.2493603822	1.36394757e-06
39	0.70782	1.55586129	11.89355487	0.7068132079	0.9985755119	1.489061572e-06	0.001422999059	0.0006988127019	3.258396516e-12	0.2493446998	1.367644367e-06
40	0.697096	1.578225898	9.022391044	0.6956500385	0.9979226164	2.174291094e-06	0.00207520935	0.0006997656362	1.52494663e-10	0.2481719487	1.995752014e-06
