# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.013616	7.840855107	None	0.004181006177	0.3070656711	5.851892111e-19	0.6929343289	0.0131194299	0.02960573002	0.6624268436	4.562355064e-24
1	0.156268	51.23255814	None	1.976422452e-05	0.0001264764669	0	0.9998735235	2.145019794e-05	0.1695768828	0.6610247992	4.310445354e-23
2	0.01686	9.109589041	None	0.004865782153	0.2885991787	6.158032285e-19	0.7114008213	0.01267732595	0.0312497774	0.6071155093	2.367117467e-23
3	0.165612	None	None	1.402254815e-05	8.467108752e-05	0	0.9999153289	1.451766403e-05	0.1714450024	0.6061128304	2.386397113e-21
4	0.02514	58.88235294	None	0.004637060983	0.184449522	-5.846558649e-19	0.815550478	0.008473429358	0.03746558564	0.6624236277	3.757868795e-24
5	0.209112	29.74896633	None	7.195196187e-07	3.44083371e-06	-3.566981425e-23	0.9999965592	7.092466253e-07	0.2061256791	0.6610171734	8.467851774e-23
6	0.034752	None	None	0.005080171382	0.1461835688	-6.148019759e-19	0.8538164312	0.007385852062	0.04313865027	0.6077191751	2.305185308e-23
7	0.228696	95.74782609	None	3.586215473e-07	1.568114647e-06	-1.880939561e-23	0.9999984319	3.488953955e-07	0.2224932015	0.6034883323	1.854048621e-20
8	0.015468	29.48780488	None	0.004640565662	0.30001071	5.985730894e-19	0.69998929	0.01290188869	0.03010287167	0.6375877009	1.409454377e-24
9	0.166916	None	None	1.332109311e-05	7.980716713e-05	0	0.9999201928	1.441370274e-05	0.1805922067	0.6276176748	2.534131644e-22
10	0.019208	7.104928458	None	0.005446055397	0.2835305809	0	0.7164694191	0.01248107048	0.03153912108	0.5501115966	5.412229315e-23
11	0.184952	None	None	1.166521165e-05	6.307156264e-05	0	0.9999369284	1.151787468e-05	0.1826044535	0.5479992902	5.871625347e-20
12	0.03034	15.28099174	None	0.004829378292	0.1591752898	2.992919868e-19	0.8408247102	0.007788487744	0.04114176867	0.6364674668	4.019926495e-25
13	0.237748	50.30640913	None	2.214958509e-07	9.316412793e-07	0	0.9999990684	2.236482946e-07	0.2400581544	0.6262891693	2.327227268e-21
