# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.165296	7.138635142	None	0.00053972168	0.003265182945	0	0.9967348171	0.0002894999118	0.0883731927	0.5949187938	7.218518159e-20
1	0.168492	7.551955307	None	0.000448358959	0.002661010369	9.709798257e-21	0.9973389896	0.0002420398058	0.09071581917	0.5948987579	8.691940038e-20
2	0.165376	7.192710213	None	0.000543975018	0.003289322622	0	0.9967106774	0.0002903098792	0.08796794648	0.5929260914	8.253576052e-20
3	0.168576	7.612612613	None	0.0004517952442	0.002680068599	0	0.9973199314	0.0002426451268	0.09029426386	0.5929057021	9.938325954e-20
4	0.195644	5.656205421	133.8181818	6.035442352e-05	0.0003084910527	-1.214447687e-21	0.9996915089	3.002217137e-05	0.0972894012	0.5942292144	2.476538129e-19
5	0.201832	5.727485654	351.4360902	4.551368408e-05	0.0002255028146	1.214471775e-21	0.9997744972	2.284481003e-05	0.1012832523	0.594206893	3.283539012e-19
6	0.195944	5.617234469	144.0818669	5.950581759e-05	0.0003036878781	1.216793569e-21	0.9996963121	2.979124672e-05	0.09806844997	0.5922079577	3.031220122e-19
7	0.202184	5.719841177	386.8881988	4.488898953e-05	0.000222020484	-1.216818253e-21	0.9997779795	2.262065787e-05	0.1018628336	0.5921852014	4.018597993e-19
8	0.166732	7.195488722	None	0.0005417490779	0.003249220773	0	0.9967507792	0.0002876728087	0.08824826513	0.5915526103	9.697716391e-20
9	0.16994	7.609601786	None	0.0004491825086	0.002643182939	0	0.9973568171	0.0002401951443	0.09063325168	0.5915319617	1.167302642e-19
10	0.166812	7.248827984	None	0.0005442133784	0.003262435427	0	0.9967375646	0.0002881882974	0.08804713784	0.5896106323	1.112533297e-19
11	0.170024	7.669416839	None	0.0004511278836	0.002653318847	-1.951835954e-20	0.9973466812	0.0002405493585	0.0904192516	0.5895896157	1.33991124e-19
12	0.199544	5.877316217	113.173913	5.531082365e-05	0.0002771861026	0	0.9997228139	2.806703205e-05	0.1012289289	0.5908039432	4.106024081e-19
13	0.205812	5.879245283	210.612684	4.192986173e-05	0.0002037289455	0	0.9997962711	2.148542223e-05	0.1054393374	0.5907808407	5.51466935e-19
14	0.199836	5.828776978	114.9042945	5.466618903e-05	0.0002735552605	-1.220730741e-21	0.9997264447	2.79202022e-05	0.1020362922	0.5888316256	5.087801303e-19
15	0.20616	5.865969693	216.8599767	4.128447499e-05	0.0002002545352	1.220756644e-21	0.9997997455	2.125563422e-05	0.1061218297	0.5888080661	6.854303024e-19
16	0.337256	5.050708427	62.52850789	1.327062814e-05	3.934882743e-05	3.042646702e-22	0.9999606512	4.000011717e-06	0.1016511694	0.591974504	1.891340782e-17
17	0.34172	4.90085796	68.6461126	1.328952374e-05	3.889009641e-05	7.606770355e-22	0.9999611099	3.85211569e-06	0.09904747574	0.591953345	2.092964569e-17
18	0.337248	5.096056179	61.60239044	1.330296795e-05	3.944565407e-05	6.097042946e-22	0.9999605543	3.99316059e-06	0.1012279596	0.5899579454	2.191949648e-17
19	0.34172	4.887113065	67.70074923	1.339728645e-05	3.920545021e-05	7.62146067e-22	0.9999607945	3.872825892e-06	0.09877897166	0.5899364042	2.428688886e-17
20	0.366092	4.891250618	35.57431457	1.989155299e-06	5.433484749e-06	3.044717203e-22	0.9999945665	5.152178113e-07	0.0948222065	0.5912622178	6.448630265e-17
