# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.163964	7.459102902	None	0.0004686840281	0.002858456906	-9.199650089e-21	0.9971415431	0.0002647985215	0.09237207875	0.6528681756	2.095094262e-24
1	0.166912	7.881316099	None	0.000374461428	0.002243466186	9.199722689e-21	0.9977565338	0.0002148667816	0.09555960172	0.6528484983	2.238612263e-24
2	0.1669	7.554867755	None	0.0004625933368	0.002771679669	9.991354798e-21	0.9972283203	0.0002567747422	0.09238551182	0.5652902102	1.601280201e-22
3	0.169876	7.662177329	None	0.0003602458957	0.002120640324	0	0.9978793597	0.0002048106199	0.09637480145	0.5653559347	1.827780126e-22
4	0.192656	6.429983526	None	2.767603406e-05	0.0001436551889	0	0.9998563448	1.611775402e-05	0.112181389	0.6527928295	2.861540557e-24
5	0.19832	6.450006711	None	1.814292989e-05	9.148310756e-05	0	0.9999085169	1.079823134e-05	0.1180244504	0.6527734206	3.223099656e-24
6	0.207672	6.80362456	None	1.744363048e-05	8.39960634e-05	0	0.9999160039	1.015634877e-05	0.1209044242	0.5635760324	5.66420017e-22
7	0.215384	7.020251114	None	1.003069888e-05	4.6571235e-05	0	0.9999534288	6.130069317e-06	0.1316216723	0.5636894263	7.360545017e-22
8	0.165296	7.547105562	None	0.0004638761343	0.002806336114	-9.202865516e-21	0.9971936639	0.0002606678684	0.09262480907	0.6524830156	2.205458088e-24
9	0.168248	7.984051979	None	0.0003694843134	0.002196069572	9.202964998e-21	0.9978039304	0.0002110628715	0.09589831097	0.6524602068	2.346784621e-24
10	0.168372	7.618209067	None	0.0004591010253	0.002726706491	0	0.9972732935	0.0002527541652	0.09244301857	0.5624046794	1.981772506e-22
11	0.17134	7.739049045	None	0.0003567207416	0.002081946665	1.001872643e-20	0.9979180533	0.0002012807503	0.09647782907	0.5624827273	2.268092398e-22
12	0.196016	6.773102076	None	2.38476273e-05	0.0001216616363	0	0.9998783384	1.437997179e-05	0.1181820559	0.6524003923	3.258166495e-24
13	0.201624	6.634414439	None	1.576262991e-05	7.81783414e-05	5.75205206e-22	0.9999218217	9.691773859e-06	0.1239603706	0.6523778298	3.673560524e-24
14	0.212108	7.215488215	None	1.514503842e-05	7.140248561e-05	0	0.9999285975	9.029795311e-06	0.1264542891	0.5605000715	8.279931362e-22
15	0.219612	7.845983134	None	8.469974878e-06	3.856790557e-05	-3.136332893e-22	0.9999614321	5.359045069e-06	0.1389455378	0.5606578005	1.059430587e-21
16	0.322112	6.560677966	None	2.254108982e-06	6.997904399e-06	7.204432231e-23	0.9999930021	1.01479863e-06	0.1450136312	0.6501833868	1.206599727e-22
17	0.326316	6.325570112	None	2.241857921e-06	6.870205325e-06	0	0.9999931298	9.653519087e-07	0.1405118523	0.6501069764	1.246144982e-22
18	0.319892	9.194281613	None	5.52608616e-07	1.727484951e-06	0	0.9999982725	3.371145684e-07	0.1951472779	0.5618800552	4.876227491e-20
19	0.323664	8.523213698	None	5.279904491e-07	1.631291862e-06	-1.957869662e-23	0.9999983687	3.127036093e-07	0.1916904673	0.5618739273	5.24664458e-20
