# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.165176	7.157384118	None	0.0005286166356	0.003200323507	0	0.9967996765	0.000285515838	0.08892916429	0.6351375167	6.069362881e-23
1	0.168352	7.577678071	None	0.0004368633033	0.002594939789	0	0.9974050602	0.000237680099	0.09135600545	0.635039011	6.974003072e-23
2	0.165448	7.267710799	None	0.0005307643582	0.003208043362	-9.958717734e-21	0.9967919566	0.000285115308	0.08859002626	0.5686485831	3.115695898e-21
3	0.16868	7.541403639	None	0.0004373335567	0.002592681745	0	0.9974073183	0.0002367928993	0.09109447047	0.5687332844	3.646249626e-21
4	0.195168	5.798826693	None	5.08518126e-05	0.0002605540488	-1.169435387e-21	0.999739446	2.584504085e-05	0.09916678301	0.6344800146	1.586080821e-22
5	0.20118	5.854191689	None	3.671907195e-05	0.0001825185006	1.169545383e-21	0.9998174815	1.889856711e-05	0.1035243973	0.6343765936	2.029890413e-22
6	0.197856	5.820326679	None	4.583355368e-05	0.0002316510678	-1.246919527e-21	0.9997683489	2.317566025e-05	0.1000223819	0.5668820562	1.365665033e-20
7	0.204536	5.823695346	None	3.298957878e-05	0.0001612898403	0	0.9998387102	1.680642555e-05	0.1041833435	0.5667287903	1.800632448e-20
8	0.1666	7.219985622	None	0.0005300476471	0.003181558506	0	0.9968184415	0.0002835480406	0.08883882392	0.6322226391	7.675064852e-23
9	0.169784	7.641735228	None	0.0004371914366	0.00257498608	-9.376484684e-21	0.9974250139	0.00023572731	0.09130935398	0.6320985502	8.803486069e-23
10	0.166904	7.31969449	None	0.0005297895984	0.003174217505	0	0.9968257825	0.0002826253351	0.08875517206	0.56588275	4.034171262e-21
11	0.170152	7.461202186	None	0.0004359075632	0.002561871522	9.985323931e-21	0.9974381285	0.0002344588425	0.09128412062	0.5659034819	4.714996194e-21
12	0.198868	6.030567686	None	4.58919229e-05	0.0002307657486	1.172761378e-21	0.9997692343	2.389741481e-05	0.1035331294	0.6314061889	2.369379606e-22
13	0.20492	6.003748942	None	3.347541994e-05	0.0001633584811	0	0.9998366415	1.765386345e-05	0.1080505856	0.631277008	3.050434107e-22
14	0.202292	6.053254438	None	4.038933117e-05	0.0001996585686	0	0.9998003414	2.099608327e-05	0.1051389448	0.5635993091	2.193873993e-20
15	0.209004	5.8606187	None	2.985194413e-05	0.000142829535	6.255426643e-22	0.9998571705	1.538616132e-05	0.1077085613	0.5634681268	2.829100542e-20
16	0.335712	5.18822926	None	1.037355359e-05	3.090015724e-05	1.469705407e-22	0.9999690998	3.26387846e-06	0.1056233333	0.6286408549	3.07514996e-20
17	0.340436	4.989041096	None	1.05059809e-05	3.086036993e-05	0	0.9999691396	3.190653298e-06	0.103386798	0.6285247111	3.387803164e-20
18	0.335656	5.255451713	None	9.856380982e-06	2.936453089e-05	0	0.9999706355	3.128922077e-06	0.1065513428	0.5645078742	1.167189472e-18
19	0.34034	5.025749494	None	9.97877043e-06	2.932000479e-05	0	0.99997068	3.04450891e-06	0.1038342138	0.5644874854	1.270002389e-18
20	0.364332	4.893321578	None	1.08241645e-06	2.970961788e-06	0	0.999997029	3.117865462e-07	0.1049443384	0.6281204751	1.153020249e-19
21	0.367364	4.933079344	None	1.31000034e-06	3.565946419e-06	0	0.9999964341	3.623573735e-07	0.1016156832	0.6280036832	1.279645168e-19
22	0.366972	5.007840063	None	8.522991746e-07	2.32251827e-06	1.955146481e-23	0.9999976775	2.466146942e-07	0.1061839316	0.5632947962	6.914848076e-18
23	0.369524	5.094077642	None	9.907920702e-07	2.681265818e-06	2.933032936e-23	0.9999973187	2.851247968e-07	0.1063393382	0.5631857224	7.290505503e-18
24	0.334632	5.14569114	None	8.566709177e-06	2.560038842e-05	0	0.9999743996	2.884332089e-06	0.1126646285	0.6259333081	4.165062851e-20
