# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
0	0.414284	5.02829426	1.922969838	7.737201099e-05	6.271737711e-05	5.138920513e-05	0.9998858934	4.056819374e-05	0.09958109921	0.00112475643	0.5481080558
1	0.584884	4.229167295	3.018899958	1.238893686e-05	1.983451271e-05	7.880477332e-07	0.9999793774	1.36576365e-06	0.04232376508	0.1784824329	0.03362406298
2	0.417996	5.170471528	1.934639275	7.342926972e-05	5.988473549e-05	4.839768982e-05	0.9998917176	3.826001328e-05	0.09911586922	0.001447915462	0.540879379
3	0.58542	4.197413329	3.006637733	1.239469673e-05	1.991131004e-05	7.382176107e-07	0.9999793505	1.314389849e-06	0.04125170113	0.1808591641	0.03146456534
4	0.43972	5.230556652	1.988197777	4.14561636e-05	3.465044619e-05	2.62196694e-05	0.9999391299	2.05609905e-05	0.08802327349	0.002170535636	0.5069661693
5	0.597176	4.424671851	3.103416624	1.452975972e-05	2.318303728e-05	6.854062484e-07	0.9999761316	1.289457923e-06	0.03587569941	0.1845628634	0.02520032219
6	0.443904	5.217592818	2.00047515	4.100076225e-05	3.453553524e-05	2.567030002e-05	0.9999397942	2.015167846e-05	0.08708841396	0.002799184286	0.4984626994
7	0.597532	4.158877428	3.100949593	1.486901245e-05	2.378611152e-05	6.560496595e-07	0.9999755578	1.314933615e-06	0.03686128174	0.1865793255	0.02356502112
8	0.438676	4.834851357	1.95914349	8.989507843e-05	7.455076967e-05	5.7191445e-05	0.9998682578	4.497818764e-05	0.09093646181	0.002441507235	0.5141799661
9	0.589336	4.078697031	2.999483738	1.274088473e-05	2.021051723e-05	8.300993487e-07	0.9999789594	1.362236735e-06	0.03997232967	0.1753084825	0.03462900348
10	0.442124	4.830056373	1.972259906	8.446857944e-05	7.060012615e-05	5.325456927e-05	0.9998761453	4.209575251e-05	0.09244650899	0.003095264148	0.5060704911
11	0.590148	4.07623241	2.995420389	1.264295008e-05	2.012906226e-05	7.638242395e-07	0.9999791071	1.333651758e-06	0.04091280003	0.1781019391	0.03209916912
12	0.465044	5.01241063	2.03573403	5.051600279e-05	4.365031296e-05	3.021668665e-05	0.999926133	2.353522564e-05	0.07685066583	0.004928925637	0.4656980895
13	0.603616	3.979491386	3.084010467	1.633110724e-05	2.578522092e-05	7.66735322e-07	0.999973448	1.405447049e-06	0.03464690474	0.1823180076	0.02527887183
14	0.468464	4.949634587	2.049554367	4.943623653e-05	4.316641939e-05	2.921432303e-05	0.9999276193	2.28039849e-05	0.07628125804	0.006192798445	0.4561523575
15	0.604964	3.93869597	3.099968825	1.619165128e-05	2.559989122e-05	7.046386922e-07	0.9999736955	1.365885252e-06	0.03497226904	0.1845620376	0.02346152911
16	0.531604	4.090499775	2.455082361	2.716953938e-05	3.05730368e-05	1.091679073e-05	0.9999585102	8.849384077e-06	0.05098288512	0.04468444121	0.2544112984
17	0.626868	3.813284957	3.876387997	7.352285046e-06	1.165420946e-05	4.663407158e-08	0.9999882992	4.304027483e-07	0.03425844792	0.2125510232	0.003522736139
18	0.533304	4.058950922	2.46824843	2.598907482e-05	2.99040449e-05	1.004112806e-05	0.9999600548	8.291783373e-06	0.05303332747	0.05119914315	0.2414268146
19	0.627252	3.770900322	3.863019334	6.622862562e-06	1.049390805e-05	4.05377527e-08	0.9999894656	4.098668826e-07	0.0364774634	0.2131011444	0.003402932324
20	0.550392	4.092420357	2.568367039	7.869290089e-06	9.621672675e-06	2.573598422e-06	0.9999878047	2.158128789e-06	0.04567126969	0.06656637097	0.1964298344
21	0.639788	4.223409502	4.039239001	1.199861118e-05	1.866571521e-05	5.651057819e-08	0.9999812778	5.555528281e-07	0.02774092659	0.2132202398	0.00266731756
22	0.551832	4.063986046	2.581374115	7.561204768e-06	9.461400608e-06	2.340101148e-06	0.9999881985	1.989373716e-06	0.0450898378	0.07417060355	0.1835144717
23	0.64032	4.087823504	4.045878848	1.171661014e-05	1.821560284e-05	5.279532391e-08	0.9999817316	5.428943187e-07	0.02786771812	0.2137632801	0.002555107182
24	0.542912	3.779043015	2.491407942	3.472203695e-05	4.093108484e-05	1.250005981e-05	0.9999465689	1.006928095e-05	0.04204893641	0.05795219965	0.2216418242
